pk_1,pk_2,pk_3,pk_4,pk_5,data_1,data_2
196,10299,22,12207,102939796,10,457.85
196,10300,22,12207,102939796,8,366.91
196,10319,22,12207,102939796,4,183.42
196,10322,22,12207,102939796,19,871.58
196,10350,22,12207,102939796,5,229.72
196,10308,22,12207,102939796,14,641.75
196,10335,22,12207,102939796,6,275
236,1583,22,12207,102939796,11,145.39
236,1011,22,11041,102973188,12,100.75
236,1012,22,11041,102973188,13,109.15
236,1015,22,11041,102973188,7,58.77
236,1016,22,11041,102973188,1,8.42
236,1026,22,11041,102973188,48,402.97
236,1028,22,11041,102973188,38,318.99
236,1039,22,11041,102973188,24,201.53
236,1040,22,11041,102973188,25,209.88
236,1043,22,11041,102973188,4,33.58
236,1044,22,11041,102973188,10,83.94
236,1058,22,11041,102973188,1488,12495.85
236,1119,22,11041,102973188,26,218.29
236,1120,22,11041,102973188,23,193.11
236,1121,22,11041,102973188,67,562.56
236,1122,22,11041,102973188,41,344.2
236,1381,22,11041,102973188,7,58.78
236,1383,22,11041,102973188,14,117.54
236,1384,22,11041,102973188,10,83.95
236,1385,22,11041,102973188,10,83.95
236,1386,22,11041,102973188,45,377.77
196,10299,22,11041,102973188,8,232.18
196,10300,22,11041,102973188,18,522.4
196,10301,22,11041,102973188,9,266.62
196,10319,22,11041,102973188,4,118.8
196,10322,22,11041,102973188,5,145.13
196,10334,22,11041,102973188,2,58.05
236,1583,22,11041,102973188,37,310.61
236,1584,22,11041,102973188,16,134.32
223,1422,34,12917,102994223,121,285802
223,1602,34,12917,102994223,9,21257
236,1026,34,13051,102994274,42,403.79
236,1028,34,13051,102994274,57,589.99
236,1058,34,13051,102994274,602,6436.79
236,1384,34,13051,102994274,19,211.63
236,1385,34,13051,102994274,31,343.53
236,1386,34,13051,102994274,51,491.35
223,1422,34,13051,102994274,309,584010
223,1602,34,13051,102994274,6,11340
236,1583,34,13051,102994274,75,733.46
215,1003,34,12242,103027561,223,3624.85
215,1003,34,14414,103066710,89,1427.13
175,1069,34,12245,103066818,238,2488.29
236,1026,73,12250,103118591,19,394.11
236,1028,73,12250,103118591,10,207.41
236,1058,73,12250,103118591,382,7923.01
236,1121,73,12250,103118591,8,165.92
236,1385,73,12250,103118591,3,62.22
236,1386,73,12250,103118591,11,228.14
236,1380,73,12250,103118591,6,124.44
236,1583,73,12250,103118591,5,103.7
215,983,22,11010,103123382,216,10946.9
215,1002,22,11010,103123382,17,861.99
215,1003,22,11010,103123382,144,7299.93
223,1578,22,11010,103123382,14,79483
223,1639,22,11010,103123382,204,1158393
236,1011,22,11010,103123382,14,980.49
236,1012,22,11010,103123382,19,1297.51
236,1015,22,11010,103123382,17,1186.54
236,1016,22,11010,103123382,6,428.79
236,1026,22,11010,103123382,21,1473.72
236,1028,22,11010,103123382,45,3101.45
236,1040,22,11010,103123382,19,1269.42
236,1058,22,11010,103123382,636,43701.94
236,1119,22,11010,103123382,14,955.46
236,1120,22,11010,103123382,12,836.5
236,1121,22,11010,103123382,10,694.33
236,1122,22,11010,103123382,8,550.23
236,1381,22,11010,103123382,11,789.82
236,1383,22,11010,103123382,11,789.58
236,1384,22,11010,103123382,18,1237.1
236,1385,22,11010,103123382,17,1168.13
236,1386,22,11010,103123382,32,2205.55
236,1769,22,11010,103123382,72,5673.32
244,10071,22,11010,103123382,992,55882.91
244,10081,22,11010,103123382,876,49525.37
244,10082,22,11010,103123382,138,7585.29
223,1421,22,11010,103123382,20,113650
196,10298,22,11010,103123382,252,53676.39
196,10299,22,11010,103123382,21,4282.63
196,10300,22,11010,103123382,3,639.76
196,10322,22,11010,103123382,28,5878.27
196,10308,22,11010,103123382,12,2450.96
196,10334,22,11010,103123382,22,4628.66
196,10335,22,11010,103123382,6,1228.1
175,1069,22,11010,103123382,6,401.43
236,1582,22,11010,103123382,17,1180.16
236,1583,22,11010,103123382,25,1728.15
236,1584,22,11010,103123382,95,6489.28
240,1068,22,13426,103179369,3,41.89
236,1011,22,12194,103192961,39,390.95
236,1012,22,12194,103192961,32,320.79
236,1015,22,12194,103192961,8,80.19
236,1016,22,12194,103192961,2,20.04
236,1026,22,12194,103192961,15,150.35
236,1028,22,12194,103192961,5,50.12
236,1039,22,12194,103192961,17,170.42
236,1040,22,12194,103192961,12,120.3
236,1043,22,12194,103192961,9,90.21
236,1044,22,12194,103192961,5,50.12
236,1058,22,12194,103192961,782,7839.27
236,1119,22,12194,103192961,13,130.33
236,1120,22,12194,103192961,12,120.3
236,1121,22,12194,103192961,20,200.5
236,1122,22,12194,103192961,18,180.45
236,1381,22,12194,103192961,17,170.42
236,1383,22,12194,103192961,13,130.3
236,1384,22,12194,103192961,8,80.21
236,1385,22,12194,103192961,15,150.37
236,1386,22,12194,103192961,23,230.57
244,10071,22,12194,103192961,60,439.08
244,10081,22,12194,103192961,72,526.4
244,10082,22,12194,103192961,45,330.7
196,10298,22,12194,103192961,336,10338.85
196,10299,22,12194,103192961,24,739.07
196,10300,22,12194,103192961,12,368.46
196,10301,22,12194,103192961,21,628.92
196,10310,22,12194,103192961,6,180.34
196,10319,22,12194,103192961,17,527.63
196,10322,22,12194,103192961,24,738.34
196,10350,22,12194,103192961,17,504.44
196,10308,22,12194,103192961,8,246.91
196,10334,22,12194,103192961,8,243.06
236,1582,22,12194,103192961,13,130.33
236,1583,22,12194,103192961,37,370.92
215,972,17,11064,103217263,27,1560.6
215,985,17,11064,103217263,15,867
215,1002,17,11064,103217263,20,1156
215,1003,17,11064,103217263,3,173.4
223,1419,17,11064,103217263,1,5400
223,1578,17,11064,103217263,11,59400
235,1055,17,11064,103217263,18,8128.08
235,1171,17,11064,103217263,8,3614.6
235,1175,17,11064,103217263,8,3618.02
236,986,17,11064,103217263,11,853.52
238,993,17,11064,103217263,4,240.57
240,1036,17,11064,103217263,5,370
244,10081,17,11064,103217263,29,1623.58
196,10298,17,11064,103217263,36,7118.46
196,10299,17,11064,103217263,7,1384.14
196,10322,17,11064,103217263,12,2372.82
244,10073,17,11064,103217263,28,1568
235,1175,41,13263,103310360,6,1325.53
236,1055,41,13263,103310360,1,39.07
244,10081,41,13263,103310360,3,85.42
235,1356,41,13263,103310360,7,1546.47
196,10299,41,13263,103310360,3,437.77
196,10322,41,13263,103310360,4,583.69
244,10073,41,13263,103310360,1,28.33
233,1550,41,13263,103310360,5,1138.71
196,10299,41,13263,103310395,2,407.83
235,1055,38,14621,103311162,620,13962.44
236,986,38,14621,103311162,204,695.12
236,1041,38,14621,103311162,16,52.92
236,1045,38,14621,103311162,70,242.4
236,1046,38,14621,103311162,75,258.84
236,1055,38,14621,103311162,1100,3838.85
196,10298,38,14621,103311162,2860,25210.39
196,10299,38,14621,103311162,499,4194.96
196,10300,38,14621,103311162,75,635.56
196,10310,38,14621,103311162,53,446.32
196,10319,38,14621,103311162,13,111.57
196,10322,38,14621,103311162,178,1468.42
196,10350,38,14621,103311162,31,254.2
196,10334,38,14621,103311162,87,732.11
235,1205,38,14621,103311162,206,4678.2
236,1562,38,14621,103311162,51,177.18
236,1564,38,14621,103311162,1,4.08
236,1026,34,12232,103391328,43,483.11
236,1028,34,12232,103391328,35,393.24
236,1058,34,12232,103391328,200,2247.18
236,1120,34,12232,103391328,33,370.75
236,1121,34,12232,103391328,62,696.57
236,1122,34,12232,103391328,43,483.12
236,1384,34,12232,103391328,40,449.4
236,1385,34,12232,103391328,27,303.33
236,1386,34,12232,103391328,61,685.34
196,10298,34,12232,103391328,350,15424.5
196,10299,34,12232,103391328,26,1145.82
196,10322,34,12232,103391328,50,2203.5
196,10308,34,12232,103391328,51,2247.57
236,1583,34,12232,103391328,231,2595.36
236,1584,34,12232,103391328,72,781.08
236,1026,73,11966,103436690,9,88.62
236,1028,73,11966,103436690,15,147.68
236,1040,73,11966,103436690,7,68.92
236,1044,73,11966,103436690,7,68.94
236,1058,73,11966,103436690,439,4323.35
236,1119,73,11966,103436690,14,137.83
236,1120,73,11966,103436690,15,147.7
236,1121,73,11966,103436690,10,98.45
236,1385,73,11966,103436690,10,98.47
236,1386,73,11966,103436690,9,88.62
236,1380,73,11966,103436690,14,137.84
236,1583,73,11966,103436690,15,147.69
215,1003,34,12238,103479109,1740,28107.14
223,1639,34,12238,103479109,160,332640
223,1421,34,12238,103479109,84,174645
196,10298,34,12238,103479109,1200,82299.48
196,10299,34,12238,103479109,106,7237.99
196,10301,34,12238,103479109,84,5565.12
196,10310,34,12238,103479109,95,6337.48
196,10320,34,12238,103479109,29,1961.61
196,10322,34,12238,103479109,247,16866.85
196,10308,34,12238,103479109,89,6076.18
196,10334,34,12238,103479109,91,6121
196,10335,34,12238,103479109,48,3263.77
215,1002,38,11087,103485446,-11,-77.01
196,10310,34,12230,103502774,94,3059.7
196,10350,34,12230,103502774,41,1334.55
196,10335,34,12230,103502774,32,1041.6
235,1055,22,11007,103563943,21,35071.88
235,1175,22,11007,103563943,14,23381.25
236,1011,22,11007,103563943,18,2323.35
236,1012,22,11007,103563943,16,2060.99
236,1015,22,11007,103563943,11,1420.83
236,1016,22,11007,103563943,17,2190.8
236,1026,22,11007,103563943,32,4132.67
236,1028,22,11007,103563943,61,7857.79
236,1039,22,11007,103563943,9,1159.57
236,1040,22,11007,103563943,6,770.14
236,1043,22,11007,103563943,4,499.34
236,1044,22,11007,103563943,5,645.85
236,1058,22,11007,103563943,1716,220748.48
236,1119,22,11007,103563943,6,771.85
236,1120,22,11007,103563943,3,386.15
236,1121,22,11007,103563943,6,771.99
236,1122,22,11007,103563943,2,258.34
236,1381,22,11007,103563943,15,1932.13
236,1383,22,11007,103563943,25,3218.25
236,1384,22,11007,103563943,3,386.36
236,1385,22,11007,103563943,16,2054
236,1386,22,11007,103563943,96,12382.44
240,1036,22,11007,103563943,12,1371.36
244,10071,22,11007,103563943,576,52589.91
244,10081,22,11007,103563943,363,33383.61
244,10082,22,11007,103563943,27,2468.61
196,10299,22,11007,103563943,27,13189
196,10300,22,11007,103563943,22,10762.41
196,10319,22,11007,103563943,9,4402.27
196,10320,22,11007,103563943,5,2451.26
196,10322,22,11007,103563943,19,9289.57
196,10350,22,11007,103563943,9,4265.54
196,10308,22,11007,103563943,5,2441.46
196,10334,22,11007,103563943,3,1466.17
196,10335,22,11007,103563943,2,982.93
235,1205,22,11007,103563943,1,1670.08
236,1582,22,11007,103563943,27,3460.9
236,1583,22,11007,103563943,39,5020.89
236,1584,22,11007,103563943,54,6727.39
236,1559,22,11007,103563943,11,1408.56
215,972,38,11087,103633216,59,520.93
215,985,38,11087,103633216,36,317.61
215,1002,38,11087,103633216,43,380.95
215,1003,38,11087,103633216,125,1102.5
235,1055,41,13263,103656968,12,2148.82
235,1171,41,13263,103656968,5,895.2
235,1175,41,13263,103656968,3,537.2
236,1055,41,13263,103656968,14,442.24
238,993,41,13263,103656968,5,179.45
244,10081,41,13263,103656968,3,68.26
235,1356,41,13263,103656968,4,716.25
196,10298,41,13263,103656968,46,5421.55
196,10299,41,13263,103656968,5,589.3
196,10322,41,13263,103656968,6,707.16
244,10073,41,13263,103656968,3,68.4
175,1069,41,13263,103656968,30,768.79
182,1069,41,13263,103656968,2,39.43
233,1550,41,13263,103656968,8,1474.05
235,1055,41,13263,103657085,10,2512.61
235,1171,41,13263,103657085,5,1251.64
236,1055,41,13263,103657085,75,3219.83
238,993,41,13263,103657085,4,197.9
235,1356,41,13263,103657085,6,1500.9
196,10298,41,13263,103657085,21,3417.92
196,10299,41,13263,103657085,5,813.79
196,10322,41,13263,103657085,6,976.54
244,10073,41,13263,103657085,2,63.27
175,1069,41,13263,103657085,24,865.56
182,1069,41,13263,103657085,6,163.89
182,1869,41,13263,103657085,6,163.89
233,1550,41,13263,103657085,5,1286.71
196,10298,22,11000,103884545,60,5780.68
196,10299,22,11000,103884545,15,1430.62
196,10322,22,11000,103884545,7,674.42
215,972,24,11137,103888125,-6,-110.58
215,1002,24,11137,103888125,-3,-56.04
215,1003,24,11137,103888125,-8,-149.44
223,1419,24,11137,103888125,9,19762
223,1578,24,11137,103888125,4,8518
223,1639,24,11137,103888125,36,78402
233,1501,24,11137,103888125,6,1093.01
233,1567,24,11137,103888125,10,1826.05
235,1055,24,11137,103888125,66,11686.29
235,1171,24,11137,103888125,7,1234.5
235,1175,24,11137,103888125,3,530.7
236,986,24,11137,103888125,8,247.04
236,1041,24,11137,103888125,4,123.55
236,1045,24,11137,103888125,3,92.59
236,1046,24,11137,103888125,4,121.69
236,1055,24,11137,103888125,96,2905.7
238,993,24,11137,103888125,5,118.57
240,1036,24,11137,103888125,14,450.4
244,10081,24,11137,103888125,15,334.51
223,1421,24,11137,103888125,5,10940
235,1356,24,11137,103888125,6,1055.05
244,10073,24,11137,103888125,12,264.38
233,1546,24,11137,103888125,7,1276.57
233,1523,24,11137,103888125,6,1063.11
175,1069,24,11137,103888125,6,147.82
233,1548,24,11137,103888125,8,1460.99
236,1564,24,11137,103888125,7,216.09
233,1550,24,11137,103888125,5,902.11
235,981,24,11137,103888125,30,5425.77
215,972,24,11137,103888133,12,255.86
215,985,24,11137,103888133,26,554.36
215,1002,24,11137,103888133,6,127.9
215,1003,24,11137,103888133,2,42.63
235,1055,24,11137,103888133,3,695.88
240,1036,24,11137,103888133,3,124.86
196,10299,24,11137,103888133,1,121.2
196,10322,24,11137,103888133,11,1333.24
196,10350,24,11137,103888133,3,363.63
196,10334,24,11137,103888133,3,363.61
215,1002,38,11087,103908185,15,116.32
215,1003,38,11087,103908185,-14,-105.98
215,972,26,11516,103935093,4,120.8
215,985,26,11516,103935093,9,271.8
215,1002,26,11516,103935093,4,120.8
215,1003,26,11516,103935093,5,151
223,1047,26,11516,103935093,1,3269
223,1419,26,11516,103935093,9,29409
223,1578,26,11516,103935093,8,26134
223,1639,26,11516,103935093,2,6538
233,1567,26,11516,103935093,9,2353.72
235,1171,26,11516,103935093,6,1522.87
235,1175,26,11516,103935093,7,1777.12
236,986,26,11516,103935093,6,332.62
236,1055,26,11516,103935093,5,272.39
236,1771,26,11516,103935093,6,252.57
238,993,26,11516,103935093,3,127.98
240,1036,26,11516,103935093,2,115.45
244,10081,26,11516,103935093,3,119.89
235,1356,26,11516,103935093,8,2032.35
182,1069,26,11516,103935093,19,736.61
182,1869,26,11516,103935093,21,814.15
233,1548,26,11516,103935093,2,521.19
233,1550,26,11516,103935093,3,781.78
233,1552,26,11516,103935093,3,781.79
235,1366,26,11516,103935093,3,761.85
236,1769,23,12272,103937134,6,229.74
244,10071,23,12272,103937134,43,1195.63
244,10081,23,12272,103937134,18,498.8
196,10298,23,12272,103937134,180,19120.59
196,10299,23,12272,103937134,6,607.53
196,10300,23,12272,103937134,10,1048.16
196,10301,23,12272,103937134,6,619.79
196,10319,23,12272,103937134,6,624.99
196,10320,23,12272,103937134,3,303.72
196,10322,23,12272,103937134,7,735.11
196,10308,23,12272,103937134,4,412.61
196,10334,23,12272,103937134,11,1096.34
196,10335,23,12272,103937134,8,786.73
236,1775,23,12272,103937134,450,17330.33
196,10299,79,11082,104102672,1,1104.1
215,1002,32,13291,104125524,38,450.74
236,1045,32,13291,104125524,1,15.98
236,1769,32,13291,104125524,2,32.59
233,1546,32,13291,104125524,1,143.34
215,985,32,13291,104125621,58,922.2
215,1002,32,13291,104125621,33,524.7
233,1501,32,13291,104125621,3,457.12
233,1567,32,13291,104125621,6,913.83
235,1055,32,13291,104125621,144,21260.78
235,1171,32,13291,104125621,16,2362.51
244,10081,32,13291,104125621,5,79.18
196,10298,32,13291,104125621,468,20276.55
196,10299,32,13291,104125621,29,1256.44
196,10300,32,13291,104125621,8,346.6
196,10301,32,13291,104125621,7,303.27
196,10310,32,13291,104125621,8,346.6
196,10319,32,13291,104125621,6,259.96
196,10322,32,13291,104125621,71,3076.1
196,10350,32,13291,104125621,8,346.59
196,10333,32,13291,104125621,1,43.32
196,10334,32,13291,104125621,13,563.22
196,10335,32,13291,104125621,10,433.25
196,10297,32,13291,104125621,73,3162.72
233,1546,32,13291,104125621,6,919.41
233,1523,32,13291,104125621,7,1064.29
196,10298,25,11132,104138677,15,2723.42
196,10299,25,11132,104138677,8,1451.68
196,10300,25,11132,104138677,2,363.12
196,10322,25,11132,104138677,6,1089.26
196,10334,25,11132,104138677,3,531.7
196,10335,25,11132,104138677,4,678.43
196,10297,25,11132,104138677,4,726.24
215,1003,16,11134,104149970,10,252
223,1419,16,11134,104149970,5,18300
223,1578,16,11134,104149970,8,28967
233,1501,16,11134,104149970,2,559.15
233,1567,16,11134,104149970,1,282.18
235,1171,16,11134,104149970,5,1368.57
235,1175,16,11134,104149970,1,273.71
236,986,16,11134,104149970,6,233.61
238,993,16,11134,104149970,14,557.34
240,1036,16,11134,104149970,9,464.17
196,10322,16,11134,104149970,6,672.64
244,10073,16,11134,104149970,5,161.35
233,1523,16,11134,104149970,1,272.99
175,1069,16,11134,104149970,7,232.83
182,1069,16,11134,104149970,5,156.15
215,972,16,11134,104149997,7,270.9
215,985,16,11134,104149997,3,116.1
215,1003,16,11134,104149997,3,116.1
223,1419,16,11134,104149997,2,9500
223,1578,16,11134,104149997,4,19000
233,1501,16,11134,104149997,9,3461.58
233,1567,16,11134,104149997,2,765.62
235,1171,16,11134,104149997,2,745.67
235,1175,16,11134,104149997,6,2239.53
236,1769,16,11134,104149997,3,181.88
238,993,16,11134,104149997,8,409.24
240,1036,16,11134,104149997,11,774.45
244,10081,16,11134,104149997,2,87.68
235,1356,16,11134,104149997,2,746.29
196,10322,16,11134,104149997,2,319.55
196,10350,16,11134,104149997,3,479.33
244,10073,16,11134,104149997,1,43.84
233,1523,16,11134,104149997,1,390.55
182,1869,16,11134,104149997,6,255.13
233,1552,16,11134,104149997,3,1148.43
235,1366,16,11134,104149997,3,1119.76
236,1011,22,11282,104211390,10,438.85
236,1012,22,11282,104211390,19,843.75
236,1015,22,11282,104211390,15,680.82
236,1016,22,11282,104211390,17,769.31
236,1026,22,11282,104211390,1,44.41
236,1381,22,11282,104211390,7,299.67
236,1383,22,11282,104211390,5,216.77
236,1386,22,11282,104211390,12,533.7
236,1582,22,11282,104211390,15,662.62
236,1583,22,11282,104211390,27,1199.95
175,1069,25,11132,104213512,4,143.96
240,1036,22,13669,104278379,6,89.1
240,1045,22,13669,104278379,16,237.6
240,1077,22,13669,104278379,72,1069.2
215,985,38,15843,104453793,108,545.92
215,1002,38,15843,104453793,64,323.42
215,1003,38,15843,104453793,29,146.27
215,985,38,15843,104453807,108,545.92
215,1002,38,15843,104453807,68,345.49
215,1003,38,15843,104453807,87,446.21
215,972,24,11179,104658816,5,299
238,993,24,11179,104658816,3,296.11
244,10081,24,11179,104658816,3,207.25
244,10073,24,11179,104658816,2,138.49
238,993,18,11740,104696378,9,543.21
240,1036,18,11740,104696378,2,162.19
240,1045,18,11740,104696378,2,163.8
196,10319,18,11740,104696378,1,270.22
196,10322,18,11740,104696378,2,540.44
196,10350,18,11740,104696378,3,810.67
196,10298,24,11070,104788679,117,4817.47
196,10299,24,11070,104788679,3,123.52
196,10310,24,11070,104788679,1,43.43
196,10322,24,11070,104788679,2,82.34
196,10297,24,11070,104788679,14,576.45
215,972,17,11064,104912674,1,45.7
215,1002,17,11064,104912674,11,504.83
215,1003,17,11064,104912674,2,91.4
223,1419,17,11064,104912674,1,3850
223,1578,17,11064,104912674,4,15397
244,10081,17,11064,104912674,14,588
196,10299,17,11064,104912674,4,564.58
196,10322,17,11064,104912674,9,1270.3
244,10073,17,11064,104912674,12,504
215,972,17,11064,104937197,1,51
215,985,17,11064,104937197,3,155.4
215,1002,17,11064,104937197,9,446.67
215,1003,17,11064,104937197,7,359.5
223,1419,17,11064,104937197,6,27588
223,1578,17,11064,104937197,4,18390
238,993,17,11064,104937197,3,158.91
244,10081,17,11064,104937197,6,264
196,10299,17,11064,104937197,5,798.72
196,10322,17,11064,104937197,6,958.47
244,10073,17,11064,104937197,14,615.94
182,1069,17,11064,104937197,9,351.54
215,972,17,11064,104939270,-1,-62.56
215,1003,17,11064,104939270,12,749.99
223,1419,17,11064,104939270,5,34000
223,1578,17,11064,104939270,8,54403
235,1171,17,11064,104939270,7,4114.22
235,1175,17,11064,104939270,6,3521.3
236,986,17,11064,104939270,8,780.58
238,993,17,11064,104939270,6,382.58
240,1036,17,11064,104939270,5,442.5
244,10081,17,11064,104939270,10,660
196,10299,17,11064,104939270,6,1377.2
196,10322,17,11064,104939270,9,2065.81
244,10073,17,11064,104939270,5,330
182,1069,17,11064,104939270,8,435.84
196,10298,34,12238,105000032,100,6868
196,10299,34,12238,105000032,44,2981.23
196,10322,34,12238,105000032,44,2971.54
196,10334,34,12238,105000032,18,1170.72
196,10335,34,12238,105000032,34,2312.85
236,1026,34,12245,105000091,79,815.41
236,1028,34,12245,105000091,98,1090.79
236,1040,34,12245,105000091,47,445.5
236,1044,34,12245,105000091,29,328.04
236,1058,34,12245,105000091,350,3755.69
236,1119,34,12245,105000091,20,221.7
236,1121,34,12245,105000091,42,470.6
236,1385,34,12245,105000091,80,857.65
236,1386,34,12245,105000091,77,829.67
236,1583,34,12245,105000091,67,633.03
236,1584,34,12245,105000091,58,660.1
215,1003,34,12238,105000148,665,10836.2
215,1003,34,12238,105000156,358,5167.11
236,1026,34,11017,105000180,57,817.73
236,1028,34,11017,105000180,74,1061.51
236,1040,34,11017,105000180,37,528.18
236,1044,34,11017,105000180,40,573.83
236,1058,34,11017,105000180,300,4304.19
236,1119,34,11017,105000180,68,975.77
236,1120,34,11017,105000180,35,502.08
236,1121,34,11017,105000180,79,1133.35
236,1122,34,11017,105000180,50,717.32
236,1384,34,11017,105000180,34,487.73
236,1385,34,11017,105000180,74,1058.34
236,1386,34,11017,105000180,101,1448.81
236,1583,34,11017,105000180,74,1061.6
236,1584,34,11017,105000180,42,592.82
236,1026,22,11051,105000299,63,1061.85
236,1028,22,11051,105000299,70,1179.12
236,1040,22,11051,105000299,13,219.27
236,1044,22,11051,105000299,7,117.63
236,1058,22,11051,105000299,3314,55698.67
236,1119,22,11051,105000299,14,236.83
236,1120,22,11051,105000299,20,337.42
236,1121,22,11051,105000299,49,832.61
236,1122,22,11051,105000299,10,169.18
236,1384,22,11051,105000299,11,185.57
236,1385,22,11051,105000299,41,703.46
236,1386,22,11051,105000299,53,898.82
236,1583,22,11051,105000299,60,1017.29
236,1584,22,11051,105000299,20,355.84
215,983,22,11051,105000318,84,1017.2
215,1002,22,11051,105000318,2,24.15
215,1003,22,11051,105000318,84,1016.31
236,1011,22,11051,105000318,66,955.39
236,1012,22,11051,105000318,67,975.22
236,1015,22,11051,105000318,38,553.3
236,1016,22,11051,105000318,29,422.47
236,1026,22,11051,105000318,67,973.81
236,1028,22,11051,105000318,65,941.64
236,1039,22,11051,105000318,12,173.56
236,1040,22,11051,105000318,10,145.34
236,1043,22,11051,105000318,9,130.81
236,1058,22,11051,105000318,3414,50144.44
236,1381,22,11051,105000318,39,564.87
236,1383,22,11051,105000318,19,275.78
236,1386,22,11051,105000318,63,910.09
236,1769,22,11051,105000318,251,4121.96
240,1036,22,11051,105000318,10,157.15
240,1045,22,11051,105000318,3,47.11
240,1068,22,11051,105000318,1,15.71
244,10071,22,11051,105000318,683,7587.67
244,10081,22,11051,105000318,329,3906.29
244,10082,22,11051,105000318,50,590.73
196,10298,22,11051,105000318,2448,141494.4
196,10299,22,11051,105000318,144,8323.2
196,10300,22,11051,105000318,42,2427.6
196,10301,22,11051,105000318,17,982.6
196,10310,22,11051,105000318,8,462.4
196,10319,22,11051,105000318,31,1791.8
196,10320,22,11051,105000318,1,57.8
196,10322,22,11051,105000318,137,7918.59
196,10350,22,11051,105000318,15,867
196,10308,22,11051,105000318,28,1618.4
196,10334,22,11051,105000318,56,3236.8
196,10335,22,11051,105000318,2,115.6
236,1582,22,11051,105000318,54,780.61
236,1583,22,11051,105000318,44,636.74
236,1559,22,11051,105000318,18,269.82
240,1077,22,11051,105000318,24,377.16
215,972,38,11087,105002418,-2,-3.12
215,1003,34,12238,105010895,784,12696.6
215,1002,38,11087,105014114,3,15.76
215,1003,38,11087,105014114,-2,-10.68
236,1026,34,12232,105026651,107,1202.22
236,1028,34,12232,105026651,29,325.8
236,1040,34,12232,105026651,25,280.88
236,1044,34,12232,105026651,20,223.5
236,1058,34,12232,105026651,800,8988.72
236,1119,34,12232,105026651,39,438.19
236,1120,34,12232,105026651,67,752.87
236,1121,34,12232,105026651,50,561.74
236,1122,34,12232,105026651,78,876.28
236,1384,34,12232,105026651,32,359.54
236,1385,34,12232,105026651,31,348.28
236,1386,34,12232,105026651,59,662.91
196,10299,34,12232,105026651,72,3173.04
196,10310,34,12232,105026651,64,2820.48
196,10320,34,12232,105026651,4,176.28
196,10322,34,12232,105026651,3,132.21
196,10308,34,12232,105026651,57,2511.99
196,10334,34,12232,105026651,12,528.84
196,10335,34,12232,105026651,23,1013.61
236,1583,34,12232,105026651,99,1112.32
236,1584,34,12232,105026651,73,814.55
223,1639,34,11017,105026659,20,34800
223,1421,34,11017,105026659,26,45240
236,1026,34,12225,105028883,59,653.78
236,1028,34,12225,105028883,31,311.69
236,1040,34,12225,105028883,55,630.79
236,1058,34,12225,105028883,851,10002.95
236,1119,34,12225,105028883,36,346.85
236,1120,34,12225,105028883,26,245.81
236,1121,34,12225,105028883,42,499.58
236,1384,34,12225,105028883,50,566.29
236,1385,34,12225,105028883,41,382.93
236,1386,34,12225,105028883,52,546.69
175,1069,34,12225,105028883,599,6310.93
175,1869,34,12225,105028883,1,10.54
236,1583,34,12225,105028883,57,658.65
236,1011,22,11015,105046695,26,243.78
236,1012,22,11015,105046695,19,178.13
236,1015,22,11015,105046695,18,168.73
236,1016,22,11015,105046695,14,131.1
236,1026,22,11015,105046695,53,497.06
236,1028,22,11015,105046695,35,328.13
236,1039,22,11015,105046695,11,103.36
236,1040,22,11015,105046695,18,168.79
236,1043,22,11015,105046695,15,140.46
236,1044,22,11015,105046695,13,122.12
236,1058,22,11015,105046695,797,7459.11
236,1119,22,11015,105046695,20,187.77
236,1120,22,11015,105046695,17,159.7
236,1121,22,11015,105046695,3,28.19
236,1122,22,11015,105046695,30,281.21
236,1381,22,11015,105046695,14,131.24
236,1383,22,11015,105046695,18,168.68
236,1384,22,11015,105046695,16,149.97
236,1385,22,11015,105046695,10,93.86
236,1386,22,11015,105046695,22,206.38
236,1769,22,11015,105046695,180,2010.09
244,10071,22,11015,105046695,162,1294.6
244,10081,22,11015,105046695,119,958.36
244,10082,22,11015,105046695,17,137.32
196,10298,22,11015,105046695,372,10820.91
196,10299,22,11015,105046695,33,959.83
196,10300,22,11015,105046695,25,726.79
196,10301,22,11015,105046695,18,521.31
196,10310,22,11015,105046695,6,173.53
196,10319,22,11015,105046695,13,378.1
196,10320,22,11015,105046695,6,174.39
196,10322,22,11015,105046695,39,1134.35
196,10349,22,11015,105046695,13,387.3
196,10350,22,11015,105046695,7,207.88
196,10308,22,11015,105046695,4,116.31
196,10334,22,11015,105046695,30,872.55
196,10335,22,11015,105046695,9,259.87
236,1582,22,11015,105046695,15,140.62
236,1583,22,11015,105046695,87,816.49
236,1584,22,11015,105046695,6,56.31
236,1559,22,11015,105046695,12,116.09
215,983,22,12283,105076365,84,715.57
215,1002,22,12283,105076365,13,110.92
215,1003,22,12283,105076365,14,120.05
236,1011,22,12283,105076365,49,644.42
236,1012,22,12283,105076365,18,237.47
236,1015,22,12283,105076365,65,813.43
236,1016,22,12283,105076365,14,181.65
236,1026,22,12283,105076365,73,865.77
236,1028,22,12283,105076365,46,600.55
236,1039,22,12283,105076365,23,267.36
236,1040,22,12283,105076365,26,331.22
236,1043,22,12283,105076365,8,102.61
236,1044,22,12283,105076365,20,263.07
236,1058,22,12283,105076365,4404,58189.68
236,1119,22,12283,105076365,22,242.33
236,1120,22,12283,105076365,24,301.28
