pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_mismatch,Data_source_2_mismatch
215,972,30,13731,123069007,data_2,90.47,82.25
215,972,30,13731,123069082,data_2,797.67,649.71
215,972,38,11087,120103816,data_2,2716.56,2709.45
215,972,38,11349,120105028,data_2,52.41,100.04
215,972,38,11349,120105168,data_2,108.96,104.6
215,972,38,15843,122159622,data_2,1125.38,1070.06
215,972,40,12619,110903889,data_2,280.5,276.25
215,972,51,15332,119716065,data_2,136.65,124.23
215,972,51,15332,122550011,data_2,310.62,298.2
215,983,22,11002,106148025,data_2,37018.33,36537.57
215,983,22,11007,100017484,data_2,8569.77,8093.67
215,983,22,11010,100074186,data_2,3996.26,2997.19
215,983,22,11010,103123382,data_2,11555.06,10946.9
215,983,22,11010,120860773,data_2,1239.75,1170.87
215,983,22,16140,101058840,data_2,3692.27,2215.36
215,985,15,11072,114110940,data_2,17816.13,17639.73
215,985,17,11064,114048218,data_2,3255.0,2538.9
215,985,17,11064,120042229,data_2,3781.08,3287.9
215,985,17,11064,120808283,data_2,2898.0,2221.8
215,985,17,11064,120808291,data_2,2415.0,2028.6
215,985,17,11064,122661247,data_2,458.09,65.44
215,985,17,11064,122756319,data_2,156.0,78.0
215,985,18,11740,119446449,data_2,12069.6,7501.2
215,985,19,11253,101010411,data_2,238.7,192.5
215,985,19,11253,101010510,data_2,115.5,69.3
215,985,24,11137,103888133,data_2,618.33,554.36
215,985,24,11137,108207193,data_2,105.25,52.62
215,985,24,11137,108207223,data_2,64.52,21.51
215,985,30,13731,109826318,data_2,295.98,271.31
215,985,30,13731,122068473,data_2,419.32,394.65
215,985,30,13731,122069410,data_2,13492.31,13368.98
215,985,30,13731,122756939,data_2,123.32,73.99
215,985,30,13731,122756973,data_2,246.66,197.33
215,985,38,11349,120105028,data_2,114.29,57.14
215,985,44,11986,121662329,data_2,176.94,157.28
215,1002,17,11064,111721140,data_2,986.46,904.25
215,1002,17,11064,120042229,data_2,2548.2,2219.4
215,1002,17,11064,122131108,data_2,195.6,130.4
215,1002,18,11740,119446394,data_2,234.44,198.38
215,1002,18,11740,119446449,data_2,8009.97,7351.97
215,1002,18,11740,121425094,data_2,524.94,492.13
215,1002,19,11253,101010411,data_2,520.82,513.16
215,1002,19,11253,101282911,data_2,97.59,73.19
215,1002,19,11253,109580297,data_2,338.1,322.0
215,1002,19,11253,114173306,data_2,305.9,225.4
215,1002,19,13732,119672696,data_2,164.9,155.2
215,1002,21,12151,111199878,data_2,2427.57,2394.76
215,1002,21,14567,120603159,data_2,9441.81,9354.39
215,1002,22,11002,106148025,data_2,233.32,194.43
215,1002,22,11007,100012839,data_2,553.96,537.17
215,1002,22,11010,103123382,data_2,862.01,861.99
215,1002,22,11010,120860773,data_2,22.94,11.47
215,1002,22,11051,113140029,data_2,58.65,43.99
215,1002,24,11137,108207223,data_2,43.04,21.52
215,1002,30,13731,122068473,data_2,65.88,49.4
215,1002,30,13731,122069380,data_2,321.08,304.62
215,1002,30,13731,122069410,data_2,386.59,378.36
215,1002,30,13731,122734209,data_2,41.11,24.67
215,1002,30,13731,122996133,data_2,82.26,74.03
215,1002,32,11688,109589545,data_2,38.86,-12.95
215,1002,32,13291,108602114,data_2,1167.29,1117.97
215,1003,18,11740,119446449,data_2,2181.19,3327.99
215,1003,19,11253,116520666,data_2,6.0,24.0
215,1003,22,11002,106148025,data_2,5388.84,5585.46
215,1003,22,11007,100012839,data_2,1410.33,1343.97
215,1003,22,11010,103123382,data_2,6134.25,7299.93
215,1003,22,11051,105000318,data_2,1028.41,1016.31
215,1003,22,11051,113140029,data_2,856.57,944.54
215,1003,22,12283,105076365,data_2,128.63,120.05
215,1003,34,12238,102524235,data_2,7892.24,7534.98
215,1003,34,12238,102699795,data_2,8646.8,8517.04
215,1003,34,12238,102766824,data_2,3138.93,3073.89
215,1003,34,12238,103479109,data_2,28527.04,28107.14
215,1003,34,12238,105000156,data_2,5181.54,5167.11
215,1003,34,12238,105010895,data_2,13166.12,12696.6
215,1003,34,12238,105102544,data_2,61364.34,59729.16
215,1003,34,12238,112846549,data_2,6327.17,6247.87
215,1003,34,12238,112846613,data_2,2529.44,2464.6
215,1003,34,12242,103027561,data_2,3657.35,3624.85
215,1003,34,12245,108974712,data_2,10072.26,9639.78
215,1003,34,12948,116283397,data_2,19991.99,19781.99
215,1003,34,12960,122666133,data_2,408.1,2077.6
215,1003,38,11483,114384498,data_2,10.64,9.3
215,1003,38,15743,106662719,data_2,506.51,503.51
215,1003,38,15743,106662737,data_2,259.58,252.92
215,1003,38,15743,106662752,data_2,552.57,535.65
215,1003,38,15743,114384560,data_2,88.48,87.81
215,1003,38,15743,114384595,data_2,18.6,17.28
215,1003,38,15743,114384599,data_2,61.21,57.86
215,1003,38,15743,114385648,data_2,25.07,23.97
215,1003,38,15843,104453793,data_2,181.62,146.27
215,1003,38,15843,104453807,data_2,461.6,446.21
215,1003,40,11108,110522389,data_2,61.39,98.05
215,1003,40,11108,118071222,data_2,218.39,272.96
215,1035,38,15743,121079994,data_2,45.94,45.42
215,1069,83,11019,111436109,data_2,5915.2,3943.47
223,1046,21,12151,121904039,data_2,41942.0,50331.0
223,1419,16,11134,101099669,data_2,102930.0,89790.0
223,1419,16,11134,101099687,data_2,96360.0,81030.0
223,1419,16,11134,104149997,data_2,14250.0,9500.0
223,1419,17,11064,101129666,data_2,51505.0,41203.0
223,1419,17,11064,109398898,data_2,8400.0,7000.0
223,1419,17,11064,114048218,data_2,19800.0,18000.0
223,1419,17,11064,115459580,data_2,80000.0,64000.0
223,1419,17,11064,120808283,data_2,41305.0,38355.0
223,1419,17,11064,120808291,data_2,47208.0,41306.0
223,1419,17,11064,122130845,data_2,45982.0,41384.0
223,1419,17,11064,122892168,data_2,8399.0,6999.0
223,1419,18,11740,119446424,data_2,23500.0,21150.0
223,1419,18,11740,119446449,data_2,56225.0,47573.0
223,1419,19,11253,101010411,data_2,33540.0,32250.0
223,1419,19,11253,101282911,data_2,18076.0,13906.0
223,1419,19,11253,109452183,data_2,12900.0,11610.0
223,1419,19,11253,109861547,data_2,4843.0,3229.0
223,1419,30,13731,109286356,data_2,2361.0,1180.0
223,1419,30,13731,109288731,data_2,3821.0,2866.0
223,1419,30,13731,112958029,data_2,5056.0,3371.0
223,1419,30,13731,115156596,data_2,3822.0,2866.0
223,1419,30,13731,122069410,data_2,22428.0,21248.0
223,1419,30,13731,122643206,data_2,9443.0,8263.0
223,1419,30,13731,122734198,data_2,3541.0,2361.0
223,1419,30,13731,122756825,data_2,5902.0,4722.0
223,1419,30,13731,122756868,data_2,7083.0,5902.0
223,1419,30,13731,122756973,data_2,15346.0,12986.0
223,1419,30,13731,123069082,data_2,2360.0,1180.0
223,1419,44,11141,116059101,data_2,9840.0,8610.0
223,1421,15,11072,114110940,data_2,13520.0,6760.0
223,1421,16,11134,101099669,data_2,61320.0,63510.0
223,1421,18,11740,119446449,data_2,78090.0,69414.0
223,1421,22,11002,106148025,data_2,72560.0,65650.0
223,1421,22,14366,101183135,data_2,5564.0,2783.0
223,1421,22,14366,108687071,data_2,6974.0,5580.0
223,1421,22,14366,116365547,data_2,4251.0,3542.0
223,1421,24,11137,108207193,data_2,2156.0,8663.0
223,1421,34,12238,103479109,data_2,178803.0,174645.0
223,1421,34,12238,105102544,data_2,174636.0,168399.0
223,1421,34,12948,116283397,data_2,143202.0,164548.0
223,1421,34,12959,105102625,data_2,43659.0,41580.0
223,1421,34,14790,122922609,data_2,36834.0,33326.0
223,1422,34,12917,102994223,data_2,389730.0,285802.0
223,1422,34,13051,102994274,data_2,635040.0,584010.0
223,1499,15,11072,108692512,data_2,11549.0,5774.0
223,1499,15,11072,114110754,data_2,403504.0,393781.0
223,1519,15,11072,108692512,data_2,51968.0,57743.0
223,1519,15,11072,114110754,data_2,48615.0,43752.0
223,1519,15,11072,114110940,data_2,151404.0,144522.0
223,1519,68,12464,111398986,data_2,34523.0,23015.0
223,1578,13,11259,119454289,data_2,2256242.0,2105826.0
223,1578,13,11259,119454427,data_2,1379835.0,459945.0
223,1578,16,11134,101099669,data_2,39420.0,43800.0
223,1578,16,11134,101099687,data_2,52560.0,54750.0
223,1578,17,11064,103217263,data_2,75600.0,59400.0
223,1578,17,11064,104912674,data_2,23097.0,15397.0
223,1578,17,11064,104939270,data_2,61203.0,54403.0
223,1578,17,11064,112481674,data_2,64794.0,59394.0
223,1578,17,11064,116738521,data_2,25200.0,33600.0
223,1578,17,11064,120808283,data_2,70812.0,79662.0
223,1578,17,11064,120808291,data_2,47207.0,50157.0
223,1578,17,11064,122967567,data_2,32197.0,27597.0
223,1578,18,11740,119122548,data_2,48725.0,55685.0
223,1578,18,11740,119446449,data_2,219139.0,173590.0
223,1578,19,11253,101010411,data_2,10320.0,14190.0
223,1578,19,11253,101282911,data_2,9736.0,16688.0
223,1578,19,11253,109460469,data_2,8344.0,6953.0
223,1578,19,13732,109326617,data_2,2.0,1.0
223,1578,26,11069,115633491,data_2,20184.0,25687.0
223,1578,26,11516,103935093,data_2,22865.0,26134.0
223,1578,30,13731,101735504,data_2,7407.0,6172.0
223,1578,30,13731,109284566,data_2,4550.0,3640.0
223,1578,30,13731,109289010,data_2,4777.0,3822.0
223,1578,30,13731,109289329,data_2,4777.0,6688.0
223,1578,30,13731,115156599,data_2,7642.0,6687.0
223,1578,30,13731,121306799,data_2,9298.0,6973.0
223,1578,30,13731,122069410,data_2,4722.0,9443.0
223,1578,30,13731,122734198,data_2,5902.0,4722.0
223,1578,30,13731,122756868,data_2,4722.0,7083.0
223,1578,30,13731,122756973,data_2,7081.0,7082.0
223,1578,30,13731,122888624,data_2,3002.0,2001.0
223,1578,31,14041,109694012,data_2,31258.0,15628.0
223,1578,34,12948,116283397,data_2,56088.0,40380.0
223,1578,39,14789,122923977,data_2,110239.0,120739.0
223,1578,44,11141,116059101,data_2,9840.0,15990.0
223,1585,83,11019,114771602,data_2,991987.0,743990.0
223,1602,34,13051,102994274,data_2,26460.0,11340.0
223,1639,16,11134,101099669,data_2,249660.0,236520.0
223,1639,16,11134,101099687,data_2,821250.0,814680.0
223,1639,17,11064,116738521,data_2,84000.0,75600.0
223,1639,17,11064,120808283,data_2,162277.0,144574.0
223,1639,18,11740,119122548,data_2,93960.0,83520.0
223,1639,18,11740,119446449,data_2,1212142.0,1192591.0
223,1639,19,11253,101010411,data_2,92880.0,89010.0
223,1639,19,11253,101282911,data_2,16686.0,8343.0
223,1639,24,11137,108207193,data_2,32534.0,26027.0
223,1639,26,11069,115633491,data_2,38524.0,33021.0
223,1639,26,11516,103935093,data_2,9807.0,6538.0
223,1639,30,13731,109289329,data_2,11462.0,8596.0
223,1639,30,13731,122069410,data_2,162909.0,155826.0
223,1639,34,12948,116283397,data_2,1729989.0,1687273.0
223,1639,39,14789,122923977,data_2,803212.0,792712.0
223,1639,44,11141,116059101,data_2,18450.0,11070.0
227,969,13,11259,119460069,data_2,35914.17,29928.47
227,969,45,12111,101798296,data_2,29972.72,28646.49
227,969,68,12464,101950723,data_2,1024.41,878.07
227,969,79,11025,119338656,data_2,5648.53,3138.07
227,969,83,11019,111418898,data_2,20836.69,16669.35
233,1472,22,11002,106148025,data_2,6635.47,5687.56
233,1501,15,11072,114110754,data_2,41282.99,40878.25
233,1501,15,11072,114110940,data_2,82352.86,79999.94
233,1501,16,11134,101099669,data_2,18830.07,18639.87
233,1501,16,11134,119203998,data_2,12792.85,12281.13
233,1501,16,11134,119204250,data_2,14568.79,14308.63
233,1501,18,11740,119122548,data_2,1162.1,774.73
233,1501,18,11740,119122699,data_2,1149.53,862.15
233,1501,18,11740,119446449,data_2,218404.82,221601.06
233,1501,19,11253,101282911,data_2,1629.06,1493.3
233,1501,19,13732,119672696,data_2,2593.15,2489.42
233,1501,21,12151,111199967,data_2,48127.0,51224.54
233,1501,21,14567,120590839,data_2,5526.27,5219.25
233,1501,21,14567,120603159,data_2,49940.75,49936.32
233,1501,24,11137,108207193,data_2,533.98,355.99
233,1501,26,11069,115633491,data_2,1333.29,1185.15
233,1501,30,13731,112957814,data_2,779.22,1245.02
233,1501,30,13731,121302510,data_2,725.07,644.51
233,1501,30,13731,122069224,data_2,4105.79,4031.14
233,1501,30,13731,122069380,data_2,5220.03,4898.79
233,1501,30,13731,122069410,data_2,5783.89,5783.28
233,1501,30,13731,122734945,data_2,3983.36,3905.25
233,1501,30,13731,122756868,data_2,2404.57,2324.42
233,1501,30,13731,122996133,data_2,4822.61,4581.47
233,1501,30,13731,123069082,data_2,2567.51,2246.59
233,1501,39,14789,122923977,data_2,2836.43,2026.03
233,1501,44,11141,101067866,data_2,1986.4,1135.09
233,1501,44,11986,121662329,data_2,916.97,785.97
233,1522,13,11259,101856209,data_2,42374.87,21187.43
233,1522,13,11259,119454289,data_2,170399.28,181917.49
233,1522,13,11259,119459828,data_2,190808.26,157136.2
233,1522,13,11259,119558702,data_2,29929.99,19953.33
233,1523,15,11072,114110754,data_2,6476.46,7687.74
233,1523,16,11134,101099669,data_2,3232.85,3800.93
233,1523,16,11134,101099687,data_2,1133.87,1700.5
233,1523,16,11134,119203998,data_2,3836.18,3580.43
233,1523,18,11740,119122548,data_2,4652.58,4264.86
233,1523,18,11740,119446449,data_2,111840.18,108619.26
233,1523,19,11253,101010510,data_2,3079.64,2983.4
233,1523,19,13732,119672696,data_2,1244.47,1554.62
233,1523,21,14567,120590839,data_2,1839.53,1532.94
233,1523,21,14567,120603159,data_2,14484.85,13760.61
233,1523,31,14041,109694012,data_2,6808.83,6052.29
233,1546,15,11072,114110754,data_2,31966.57,31561.93
233,1546,15,11072,114110940,data_2,80573.12,79396.88
233,1546,15,11072,116609959,data_2,2368.99,1895.19
233,1546,16,11134,101099669,data_2,11781.29,11401.25
233,1546,16,11134,119204250,data_2,3381.27,2340.87
233,1546,18,11740,119446394,data_2,1654.61,1323.69
233,1546,18,11740,119446449,data_2,116220.31,108174.31
233,1546,19,11253,101010411,data_2,1252.2,1059.56
233,1546,19,11253,101010510,data_2,481.91,770.46
233,1546,19,13732,119672696,data_2,2282.03,2178.3
233,1546,21,12151,111199878,data_2,13145.51,12228.38
233,1546,21,12151,111199932,data_2,3829.21,4211.01
233,1546,21,12151,111199967,data_2,32924.82,31727.56
233,1546,21,14567,120590839,data_2,3376.8,3988.15
233,1546,21,14567,120603159,data_2,38369.07,37645.13
233,1546,21,14567,120603207,data_2,6919.78,6512.73
233,1546,25,11415,118710020,data_2,952.37,634.91
233,1546,30,13731,122069079,data_2,1770.01,1689.55
233,1546,30,13731,122069224,data_2,1347.06,1272.22
233,1546,30,13731,122069380,data_2,1526.35,1766.7
233,1546,30,13731,122069410,data_2,1849.53,2089.88
233,1546,30,13731,122643230,data_2,2011.37,1930.92
233,1546,30,13731,123069082,data_2,401.27,321.02
233,1546,31,14041,109693997,data_2,24572.94,27304.23
233,1546,39,14789,122924108,data_2,1409.3,1056.97
233,1548,15,11072,114110754,data_2,15787.97,15383.15
233,1548,16,11134,101099669,data_2,4372.22,3992.02
233,1548,16,11134,119204250,data_2,1299.23,259.83
233,1548,18,11740,119446449,data_2,109509.14,106467.16
233,1548,19,11253,101282911,data_2,950.24,814.49
233,1548,19,13732,119672696,data_2,2798.8,2695.14
233,1548,21,12151,111199843,data_2,2025.39,1736.05
233,1548,21,12151,111199878,data_2,6119.79,5507.81
233,1548,21,12151,116446979,data_2,4233.98,3528.32
233,1548,27,14015,101369114,data_2,959.01,767.21
233,1550,15,11072,114110940,data_2,35282.12,34694.08
233,1550,16,11134,101099669,data_2,4367.76,3418.26
233,1550,16,11134,119204250,data_2,2858.01,2598.19
233,1550,18,11740,119446449,data_2,51139.18,50245.13
233,1550,19,11253,101010510,data_2,674.84,578.43
233,1550,39,14789,122923977,data_2,7600.9,7220.85
233,1552,15,11072,114110754,data_2,6071.12,5666.38
233,1552,18,11740,119446449,data_2,210171.33,207309.41
233,1552,19,11253,101282911,data_2,948.69,813.16
233,1552,21,12151,111199878,data_2,4273.84,3968.57
233,1552,31,14041,109694012,data_2,17357.84,16603.15
233,1567,13,11259,119454289,data_2,670553.5,693590.08
233,1567,13,11259,119459809,data_2,81983.07,49189.85
233,1567,13,11259,119459828,data_2,828777.41,784258.16
233,1567,13,11259,119459933,data_2,377332.19,308726.35
233,1567,13,11259,119558702,data_2,119401.14,89550.84
233,1567,15,11072,114110754,data_2,34415.87,37645.0
233,1567,15,11072,114110940,data_2,67075.91,66470.79
233,1567,16,11134,101099669,data_2,48491.23,46779.79
233,1567,16,11134,101099687,data_2,2273.46,2084.0
233,1567,16,11134,119203998,data_2,-5865.92,-6120.96
233,1567,16,11134,119204250,data_2,-6494.75,-7274.12
233,1567,18,11740,119122699,data_2,3163.43,2875.85
233,1567,18,11740,119446424,data_2,3650.9,2821.15
233,1567,18,11740,119446449,data_2,320195.69,296024.45
233,1567,19,11253,101010411,data_2,5295.12,5198.85
233,1567,19,11253,101282911,data_2,1357.63,1221.87
233,1567,19,11253,109452906,data_2,2245.31,2147.69
233,1567,19,11253,109861547,data_2,2209.52,2039.56
233,1567,19,13732,119672696,data_2,2800.0,2696.3
233,1567,21,12151,111199878,data_2,9187.23,8574.75
233,1567,21,12151,111199967,data_2,89110.51,89744.09
233,1567,21,12151,122607226,data_2,3519.05,3079.17
233,1567,21,14567,120590839,data_2,5522.94,6441.07
233,1567,21,14567,120601298,data_2,1819.63,1213.09
233,1567,21,14567,120603159,data_2,78886.58,84659.11
233,1567,21,14567,120603207,data_2,8137.97,7731.07
233,1567,22,11002,106148025,data_2,59648.15,58070.15
233,1567,26,11069,115633491,data_2,2096.3,1946.56
233,1567,27,12081,102112387,data_2,614.91,1229.5
233,1567,27,14015,101369114,data_2,1342.39,1150.61
233,1567,30,13731,101826832,data_2,606.72,908.87
233,1567,30,13731,113238879,data_2,310.53,778.02
233,1567,30,13731,122069224,data_2,823.94,674.14
233,1567,30,13731,122069410,data_2,4422.25,4421.43
233,1567,30,13731,122756825,data_2,1671.12,1519.2
233,1567,30,13731,122756973,data_2,1477.06,1624.01
233,1567,30,13731,122996133,data_2,2732.39,2972.56
233,1567,30,13731,123069082,data_2,2568.16,2166.86
233,1567,39,14789,122923977,data_2,40239.91,38247.86
233,1567,44,11141,101067866,data_2,4258.62,3974.71
235,1055,15,11072,114110754,data_2,168371.56,163661.87
235,1055,15,11072,114110940,data_2,361714.45,303520.65
235,1055,16,11134,101099669,data_2,180586.29,171750.27
235,1055,17,11064,113523354,data_2,19376.61,17223.65
235,1055,17,11064,114048218,data_2,138295.04,137099.41
235,1055,17,11064,120042140,data_2,260868.86,259386.65
235,1055,17,11064,120806590,data_2,40648.42,39931.09
235,1055,17,11064,122131108,data_2,74248.12,72480.31
235,1055,17,11064,122967567,data_2,3629.85,2419.9
235,1055,18,11740,119446394,data_2,67521.22,65596.62
235,1055,18,11740,119446424,data_2,7235.47,5788.38
235,1055,18,11740,119446449,data_2,1378782.9,954528.67
235,1055,19,11253,101010510,data_2,19342.46,18781.8
235,1055,19,11253,101282911,data_2,41034.97,40245.83
235,1055,19,11253,109452906,data_2,5962.84,5678.9
235,1055,19,13732,119672696,data_2,53369.92,51560.77
235,1055,21,12151,111199878,data_2,143728.5,133928.82
235,1055,21,12151,111199932,data_2,20449.71,18218.83
235,1055,21,12151,111199967,data_2,111897.26,102921.54
235,1055,21,14567,120590839,data_2,77351.55,74673.99
235,1055,21,14567,120603159,data_2,1330583.99,1275815.89
235,1055,26,11516,108096375,data_2,34755.31,32926.09
235,1055,27,12081,102112387,data_2,24298.35,23700.85
235,1055,27,14015,101369114,data_2,2231.72,1673.79
235,1055,30,13731,101114767,data_2,77577.22,77371.26
235,1055,30,13731,109289665,data_2,7723.89,7489.83
235,1055,30,13731,112957814,data_2,2264.32,452.86
235,1055,30,13731,113238879,data_2,908.63,454.31
235,1055,30,13731,122069224,data_2,243634.27,242545.65
235,1055,30,13731,122069380,data_2,443136.4,441267.94
235,1055,30,13731,122069410,data_2,428573.93,424835.01
235,1055,30,13731,122734945,data_2,71621.56,71154.97
235,1055,30,13731,122756825,data_2,85151.68,84930.89
235,1055,30,13731,122756973,data_2,224032.92,223603.6
235,1055,30,13731,122996133,data_2,364017.28,360510.38
235,1055,31,14041,109693997,data_2,473916.0,446038.58
235,1055,44,11141,101067866,data_2,9080.99,8255.45
235,1055,51,15332,122550011,data_2,13032.45,12327.99
235,1171,15,11072,114110754,data_2,36912.73,36520.04
235,1171,15,11072,114110940,data_2,82190.79,79907.71
235,1171,16,11134,101099669,data_2,2209.15,2761.38
235,1171,16,11134,119204250,data_2,2769.22,2517.47
235,1171,17,11064,114048218,data_2,1860.02,2125.7
235,1171,17,11064,120042229,data_2,27274.15,25120.93
235,1171,17,11064,122131108,data_2,13549.18,12371.0
235,1171,18,11740,119122548,data_2,6763.22,5260.29
235,1171,18,11740,119122699,data_2,3347.64,2510.73
235,1171,18,11740,119446394,data_2,1282.97,1122.6
235,1171,18,11740,119446449,data_2,317324.04,329302.75
235,1171,19,11253,101282911,data_2,658.17,1052.74
235,1171,19,13732,119672696,data_2,1005.08,703.55
235,1171,21,14567,120590839,data_2,3868.36,3273.22
235,1171,21,14567,120601344,data_2,558.39,279.19
235,1171,21,14567,120603159,data_2,42135.48,40730.96
235,1171,24,11137,102775343,data_2,1657.87,947.35
235,1171,24,12089,111671615,data_2,1258.64,755.18
235,1171,30,13731,101114767,data_2,2061.75,1993.02
235,1171,30,13731,122069380,data_2,8799.94,8644.1
235,1171,30,13731,122069410,data_2,14663.07,14818.76
235,1171,30,13731,122734945,data_2,855.49,1088.78
235,1171,30,13731,122996133,data_2,8417.93,8106.17
235,1171,30,13731,123069082,data_2,4976.54,4821.02
235,1171,31,14041,109693997,data_2,17274.59,15945.78
235,1171,39,14789,122923977,data_2,15822.22,15454.26
235,1175,15,11072,114110754,data_2,33365.02,32187.43
235,1175,15,11072,114110940,data_2,95870.36,94158.38
235,1175,16,11134,101099669,data_2,11413.79,15831.75
235,1175,16,11134,119204250,data_2,1510.55,1258.79
235,1175,17,11064,101793883,data_2,2681.66,2298.57
235,1175,17,11064,111721132,data_2,18782.91,17794.33
235,1175,17,11064,111721140,data_2,16500.42,15783.01
235,1175,17,11064,113523354,data_2,5021.71,7174.67
235,1175,17,11064,114048218,data_2,3985.56,4118.4
235,1175,17,11064,120042140,data_2,10378.93,11861.14
235,1175,17,11064,120042229,data_2,19364.69,15778.64
235,1175,17,11064,120806590,data_2,1673.74,2391.07
235,1175,17,11064,120808283,data_2,2868.7,2629.64
235,1175,17,11064,122131108,data_2,11795.87,13563.68
235,1175,17,11064,122967567,data_2,2020.72,3230.67
235,1175,18,11740,119446424,data_2,1125.03,2089.76
235,1175,18,11740,119446449,data_2,344254.95,437955.1
235,1175,18,11740,121425094,data_2,4628.32,4319.77
235,1175,19,11253,109452906,data_2,2176.86,2460.8
235,1175,19,13732,119672696,data_2,1206.07,1306.57
235,1175,21,12151,111199843,data_2,886.0,590.67
235,1175,21,12151,111199878,data_2,1484.8,1781.76
235,1175,21,12151,111199932,data_2,1115.43,2230.87
235,1175,21,12151,111199967,data_2,10172.46,8975.7
235,1175,21,12151,122607226,data_2,2481.08,1654.06
235,1175,21,14567,120590839,data_2,4462.6,4165.09
235,1175,21,14567,120601344,data_2,1650.42,1375.35
235,1175,24,11137,102775343,data_2,722.23,481.49
235,1175,26,11069,109355153,data_2,482.57,402.14
235,1175,26,11069,115633491,data_2,2322.54,2177.38
235,1175,26,11516,108096340,data_2,3588.58,3364.29
235,1175,27,14015,101369114,data_2,2138.65,2417.62
235,1175,30,13731,109284523,data_2,392.01,313.61
235,1175,30,13731,109289665,data_2,546.13,780.19
235,1175,30,13731,112957814,data_2,1359.14,1661.0
235,1175,30,13731,122069372,data_2,1179.37,1100.75
235,1175,30,13731,122069380,data_2,11446.17,12146.82
235,1175,30,13731,122069410,data_2,11322.07,12100.66
235,1175,30,13731,122643206,data_2,4381.13,4224.67
235,1175,30,13731,122643230,data_2,234.07,156.05
235,1175,30,13731,122734198,data_2,777.99,700.19
235,1175,30,13731,122756825,data_2,6309.51,6236.99
235,1175,30,13731,122996133,data_2,11457.77,11769.48
235,1175,30,13731,123069082,data_2,9877.51,9644.17
235,1175,31,14041,109693997,data_2,30535.26,39827.54
235,1175,39,14789,122923977,data_2,1168.81,389.61
235,1205,18,11740,119446449,data_2,55416.92,57161.23
235,1205,22,11007,103563943,data_2,3340.17,1670.08
235,1279,18,11740,119446449,data_2,17625.54,17799.06
235,1343,13,11259,119459828,data_2,119464.99,108604.54
235,1349,18,11740,119446449,data_2,172.92,173.01
235,1356,16,11134,101099669,data_2,3498.65,3682.5
235,1356,18,11740,119122548,data_2,4510.26,4134.4
235,1356,18,11740,119446449,data_2,281585.47,292537.29
235,1356,18,11740,121425094,data_2,4625.28,1850.13
235,1356,19,11253,101010411,data_2,6728.48,6635.03
235,1356,19,11253,101010510,data_2,2616.92,2897.25
235,1356,19,11253,101282911,data_2,1052.19,789.15
235,1356,19,11253,109452906,data_2,473.23,283.93
235,1356,27,11109,116777985,data_2,719.82,668.4
235,1356,30,13731,101114767,data_2,2814.85,3020.81
235,1356,30,13731,112957822,data_2,1967.35,1816.02
235,1356,30,13731,112958276,data_2,2120.15,1968.71
235,1356,30,13731,122069380,data_2,10047.67,10281.23
235,1356,30,13731,122069410,data_2,10214.75,10136.77
235,1356,30,13731,122734198,data_2,466.79,388.99
235,1356,30,13731,122734945,data_2,2953.31,2875.59
235,1356,30,13731,122996133,data_2,7484.07,7406.11
235,1356,30,13731,123069007,data_2,1335.27,1256.72
235,1356,30,13731,123069082,data_2,9329.96,9174.46
235,1356,32,11688,122635742,data_2,671.56,447.71
235,1356,39,14789,122923977,data_2,1474.7,368.66
235,1356,44,11986,121662329,data_2,888.49,761.56
235,1356,44,11986,122305882,data_2,348.97,279.18
236,986,15,11072,114110754,data_2,819.1,1042.96
236,986,15,11072,116609959,data_2,678.65,593.82
236,986,16,11134,101099669,data_2,689.3,638.24
236,986,16,11134,119204250,data_2,224.5,501.09
236,986,17,11064,120042229,data_2,8071.38,7950.91
236,986,17,11064,122661247,data_2,1951.3,1853.73
236,986,18,11740,119446449,data_2,7586.4,19069.97
236,986,19,11253,101010411,data_2,392.56,378.54
236,986,21,14567,122117075,data_2,267.79,178.53
236,986,26,11516,108096375,data_2,526.08,681.92
236,986,27,14015,101369114,data_2,120.22,154.57
236,986,30,13731,122069410,data_2,1828.48,1799.9
236,986,30,13731,123069082,data_2,168.41,126.32
236,986,32,13291,108601983,data_2,31.92,63.84
236,986,38,11090,102122307,data_2,171.03,156.77
236,986,39,14789,122923977,data_2,3287.9,3138.44
236,992,95,11178,160024306,data_2,-2005.45,-2006.99
236,1011,22,11001,100012105,data_2,773.9,733.17
236,1011,22,11002,100016208,data_2,2023.26,5262.0
236,1011,22,11002,106148025,data_2,1204.31,2564.26
236,1011,22,11002,109602134,data_2,151.92,101.28
236,1011,22,11007,100012839,data_2,2363.42,1561.57
236,1011,22,11010,100074232,data_2,409.91,330.18
236,1011,22,11010,102179120,data_2,249.7,214.02
236,1011,22,11013,100012911,data_2,148.1,128.36
236,1011,22,11015,105046695,data_2,178.37,243.78
236,1011,22,11015,109774121,data_2,108.44,94.88
236,1011,22,11016,105336421,data_2,49.11,122.31
236,1011,22,11016,106139573,data_2,178.06,85.5
236,1011,22,11039,100012741,data_2,348.27,273.66
236,1011,22,11041,100016499,data_2,472.11,637.0
236,1011,22,11041,102973188,data_2,125.92,100.75
236,1011,22,11042,100012040,data_2,41.98,124.84
236,1011,22,11043,105306158,data_2,135.27,56.38
236,1011,22,11044,100013109,data_2,33.31,16.65
236,1011,22,11050,105088657,data_2,83.25,202.24
