pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_match,Data_source_2_match
196,10322,30,13731,122069380,data_1,8.0,8.0
196,10322,30,13731,122069410,data_1,11.0,11.0
196,10322,30,13731,122069550,data_1,11.0,11.0
196,10322,30,13731,122089509,data_1,8.0,8.0
196,10322,30,13731,122089535,data_1,9.0,9.0
196,10322,30,13731,122089586,data_1,4.0,4.0
196,10322,30,13731,122302115,data_1,4.0,4.0
196,10322,30,13731,122643206,data_1,10.0,10.0
196,10322,30,13731,122734198,data_1,4.0,4.0
196,10322,30,13731,122734228,data_1,4.0,4.0
196,10322,30,13731,122734295,data_1,8.0,8.0
196,10322,30,13731,122734299,data_1,4.0,4.0
196,10322,30,13731,122734325,data_1,4.0,4.0
196,10322,30,13731,122734937,data_1,5.0,5.0
196,10322,30,13731,122734945,data_1,3.0,3.0
196,10322,30,13731,122756825,data_1,5.0,5.0
196,10322,30,13731,122756868,data_1,9.0,9.0
196,10322,30,13731,122756906,data_1,6.0,6.0
196,10322,30,13731,122756922,data_1,4.0,4.0
196,10322,30,13731,122756939,data_1,3.0,3.0
196,10322,30,13731,122756973,data_1,10.0,10.0
196,10322,30,13731,122756981,data_1,3.0,3.0
196,10322,30,13731,122887768,data_1,4.0,4.0
196,10322,30,13731,122980129,data_1,3.0,3.0
196,10322,30,13731,122996133,data_1,6.0,6.0
196,10322,30,13731,122996230,data_1,5.0,5.0
196,10322,30,13731,123068876,data_1,8.0,8.0
196,10322,30,13731,123069058,data_1,3.0,3.0
196,10322,30,13731,123069082,data_1,2.0,2.0
196,10322,31,14041,109693997,data_1,17.0,17.0
196,10322,34,12232,105026651,data_1,3.0,3.0
196,10322,34,12238,105000032,data_1,44.0,44.0
196,10322,34,12238,108045061,data_1,73.0,73.0
196,10322,34,12959,102699787,data_1,27.0,27.0
196,10322,34,13977,108661722,data_1,12.0,12.0
196,10322,38,11083,120401280,data_1,50.0,50.0
196,10322,38,11090,102122307,data_1,18.0,18.0
196,10322,41,13263,103656968,data_1,6.0,6.0
196,10322,41,13263,103657085,data_1,6.0,6.0
196,10322,44,11163,101015699,data_1,4.0,4.0
196,10322,44,11163,101015725,data_1,6.0,6.0
196,10322,44,11163,112462785,data_1,4.0,4.0
196,10322,44,11163,112470583,data_1,4.0,4.0
196,10322,44,11163,122293213,data_1,5.0,5.0
196,10322,44,11163,122293248,data_1,5.0,5.0
196,10322,44,11986,121662329,data_1,2.0,2.0
196,10322,44,11986,122305904,data_1,4.0,4.0
196,10322,56,11163,101609857,data_1,2.0,2.0
196,10322,56,11163,101609865,data_1,8.0,8.0
196,10322,56,11163,101609907,data_1,2.0,2.0
196,10322,56,11163,101609939,data_1,5.0,5.0
196,10322,56,11163,101666287,data_1,1.0,1.0
196,10322,71,12281,108667356,data_1,5.0,5.0
196,10322,72,11159,101973675,data_1,2.0,2.0
196,10322,72,11159,115552203,data_1,1.0,1.0
196,10322,79,11025,122042919,data_1,1.0,1.0
196,10322,85,13594,101272193,data_1,1.0,1.0
196,10322,85,13594,101488401,data_1,5.0,5.0
196,10322,85,13594,101488757,data_1,2.0,2.0
196,10322,85,13594,113942241,data_1,1.0,1.0
196,10322,85,13594,113942470,data_1,2.0,2.0
196,10322,85,13594,113942559,data_1,1.0,1.0
196,10322,85,13594,113942683,data_1,1.0,1.0
196,10322,85,13594,113942819,data_1,1.0,1.0
196,10322,85,13594,115030379,data_1,4.0,4.0
196,10322,85,13594,115030409,data_1,3.0,3.0
196,10322,85,13594,116423839,data_1,1.0,1.0
196,10322,90,14159,122690301,data_1,4.0,4.0
196,10322,91,12120,101571925,data_1,2.0,2.0
196,10322,91,12120,101571933,data_1,1.0,1.0
196,10322,91,12120,101571941,data_1,2.0,2.0
196,10322,91,12120,101793834,data_1,1.0,1.0
196,10322,91,12120,101793842,data_1,2.0,2.0
196,10333,32,13291,104125621,data_1,1.0,1.0
196,10333,38,11299,102671157,data_1,1.0,1.0
196,10333,38,11299,116213763,data_1,1.0,1.0
196,10333,38,11299,121778493,data_1,1.0,1.0
196,10334,15,11072,101000883,data_1,9.0,9.0
196,10334,15,11072,102149906,data_1,10.0,10.0
196,10334,15,11072,102162880,data_1,3.0,3.0
196,10334,15,11072,102266511,data_1,4.0,4.0
196,10334,15,11072,108692512,data_1,3.0,3.0
196,10334,15,11072,114110940,data_1,8.0,8.0
196,10334,15,11072,116609959,data_1,5.0,5.0
196,10334,18,11740,119122548,data_1,3.0,3.0
196,10334,18,11740,119122699,data_1,3.0,3.0
196,10334,18,11740,121425094,data_1,4.0,4.0
196,10334,18,11740,121776075,data_1,3.0,3.0
196,10334,19,11253,109580297,data_1,17.0,17.0
196,10334,19,11253,114173306,data_1,13.0,13.0
196,10334,22,11001,100012105,data_1,17.0,17.0
196,10334,22,11002,100016208,data_1,10.0,10.0
196,10334,22,11002,106148025,data_1,21.0,21.0
196,10334,22,11003,101820058,data_1,3.0,3.0
196,10334,22,11007,103563943,data_1,3.0,3.0
196,10334,22,11010,100074186,data_1,6.0,6.0
196,10334,22,11010,100074232,data_1,76.0,76.0
196,10334,22,11010,102179120,data_1,4.0,4.0
196,10334,22,11010,103123382,data_1,22.0,22.0
196,10334,22,11013,100012911,data_1,28.0,28.0
196,10334,22,11015,105046695,data_1,30.0,30.0
196,10334,22,11015,105307383,data_1,15.0,15.0
196,10334,22,11015,109774121,data_1,3.0,3.0
196,10334,22,11016,105336421,data_1,22.0,22.0
196,10334,22,11016,122297138,data_1,10.0,10.0
196,10334,22,11039,100012741,data_1,14.0,14.0
196,10334,22,11039,102459387,data_1,96.0,96.0
196,10334,22,11041,100016499,data_1,19.0,19.0
196,10334,22,11051,113140029,data_1,38.0,38.0
196,10334,22,11128,116472157,data_1,34.0,34.0
196,10334,22,12194,103192961,data_1,8.0,8.0
196,10334,22,12198,102091851,data_1,22.0,22.0
196,10334,22,12198,119943525,data_1,6.0,6.0
196,10334,22,12208,102411295,data_1,15.0,15.0
196,10334,22,12210,108181585,data_1,17.0,17.0
196,10334,22,12279,102212802,data_1,2.0,2.0
196,10334,22,12285,113079594,data_1,6.0,6.0
196,10334,22,13656,122652930,data_1,46.0,46.0
196,10334,22,13906,112235088,data_1,6.0,6.0
196,10334,22,14605,121250375,data_1,41.0,41.0
196,10334,22,14605,121250413,data_1,32.0,32.0
196,10334,22,14685,122078541,data_1,8.0,8.0
196,10334,22,14742,122555730,data_1,7.0,7.0
196,10334,22,15685,100073341,data_1,8.0,8.0
196,10334,23,12203,100073600,data_1,16.0,16.0
196,10334,23,12203,120257031,data_1,15.0,15.0
196,10334,23,12268,108672953,data_1,5.0,5.0
196,10334,23,12272,101883171,data_1,8.0,8.0
196,10334,23,12272,103937134,data_1,11.0,11.0
196,10334,23,14087,116674051,data_1,4.0,4.0
196,10334,23,15536,101763951,data_1,6.0,6.0
196,10334,24,11045,102314141,data_1,5.0,5.0
196,10334,24,11045,102318368,data_1,7.0,7.0
196,10334,24,11045,108235405,data_1,3.0,3.0
196,10334,24,11045,108235413,data_1,3.0,3.0
196,10334,24,11137,103888133,data_1,3.0,3.0
196,10334,24,11137,111668444,data_1,5.0,5.0
196,10334,24,12089,111671615,data_1,8.0,8.0
196,10334,25,11132,102254335,data_1,2.0,2.0
196,10334,25,11132,104138677,data_1,3.0,3.0
196,10334,25,11132,108258758,data_1,1.0,1.0
196,10334,26,11516,108096340,data_1,5.0,5.0
196,10334,26,11516,108096375,data_1,5.0,5.0
196,10334,26,11516,112769198,data_1,3.0,3.0
196,10334,26,11516,121691320,data_1,3.0,3.0
196,10334,32,13291,108602114,data_1,16.0,16.0
196,10334,34,14976,101237808,data_1,6.0,6.0
196,10334,38,11090,102122293,data_1,21.0,21.0
196,10334,38,11090,102122307,data_1,17.0,17.0
196,10334,38,11090,102387726,data_1,21.0,21.0
196,10334,38,11299,102014458,data_1,22.0,22.0
196,10334,38,11299,121778493,data_1,39.0,39.0
196,10334,38,11299,122189742,data_1,32.0,32.0
196,10334,38,14621,103311162,data_1,87.0,87.0
196,10335,15,11072,102149906,data_1,7.0,7.0
196,10335,15,11072,114110940,data_1,7.0,7.0
196,10335,19,11253,109580297,data_1,3.0,3.0
196,10335,19,11253,114173306,data_1,3.0,3.0
196,10335,22,11001,100012105,data_1,7.0,7.0
196,10335,22,11002,100016208,data_1,7.0,7.0
196,10335,22,11002,106148025,data_1,10.0,10.0
196,10335,22,11007,103563943,data_1,2.0,2.0
196,10335,22,11010,100074232,data_1,15.0,15.0
196,10335,22,11010,102179120,data_1,4.0,4.0
196,10335,22,11010,103123382,data_1,6.0,6.0
196,10335,22,11013,100012911,data_1,21.0,21.0
196,10335,22,11015,105046695,data_1,9.0,9.0
196,10335,22,11015,105307383,data_1,8.0,8.0
196,10335,22,11015,109774121,data_1,3.0,3.0
196,10335,22,11016,105336421,data_1,4.0,4.0
196,10335,22,11016,106139573,data_1,8.0,8.0
196,10335,22,11016,122297138,data_1,6.0,6.0
196,10335,22,11039,100012741,data_1,10.0,10.0
196,10335,22,11039,102459387,data_1,38.0,38.0
196,10335,22,11041,100016499,data_1,12.0,12.0
196,10335,22,11042,100012040,data_1,12.0,12.0
196,10335,22,11051,105000318,data_1,2.0,2.0
196,10335,22,11051,113140029,data_1,3.0,3.0
196,10335,22,11128,108044960,data_1,4.0,4.0
196,10335,22,11128,116472157,data_1,6.0,6.0
196,10335,22,12182,102291257,data_1,11.0,11.0
196,10335,22,12198,102091851,data_1,14.0,14.0
196,10335,22,12198,119943525,data_1,5.0,5.0
196,10335,22,12207,102939796,data_1,6.0,6.0
196,10335,22,12208,102411295,data_1,12.0,12.0
196,10335,22,12210,108181585,data_1,12.0,12.0
196,10335,22,12279,102212802,data_1,4.0,4.0
196,10335,22,12283,105076365,data_1,13.0,13.0
196,10335,22,12283,115417314,data_1,10.0,10.0
196,10335,22,12283,122633685,data_1,3.0,3.0
196,10335,22,13656,122652930,data_1,3.0,3.0
196,10335,22,13906,112235088,data_1,7.0,7.0
196,10335,22,14605,121250375,data_1,17.0,17.0
196,10335,22,14605,121250413,data_1,4.0,4.0
196,10335,22,14685,122078541,data_1,6.0,6.0
196,10335,22,14742,122555730,data_1,8.0,8.0
196,10335,23,12203,100073600,data_1,6.0,6.0
196,10335,23,12203,120257031,data_1,7.0,7.0
196,10335,23,12272,101883171,data_1,6.0,6.0
196,10335,23,12272,103937134,data_1,8.0,8.0
196,10335,23,15599,101884328,data_1,5.0,5.0
196,10335,25,11132,104138677,data_1,4.0,4.0
196,10335,26,11516,108096375,data_1,4.0,4.0
196,10335,32,13291,104125621,data_1,10.0,10.0
196,10335,34,12232,105026651,data_1,23.0,23.0
196,10335,38,11090,102387726,data_1,21.0,21.0
196,10335,38,11299,102671157,data_1,16.0,16.0
196,10335,38,11299,116213763,data_1,15.0,15.0
196,10335,44,11163,101015725,data_1,4.0,4.0
196,10335,44,11163,112470583,data_1,4.0,4.0
196,10335,44,11163,118605596,data_1,4.0,4.0
196,10335,44,11163,122293213,data_1,6.0,6.0
196,10336,49,11179,101019248,data_1,2.0,2.0
196,10336,49,11179,101019875,data_1,1.0,1.0
196,10346,26,11516,108096383,data_1,46.0,46.0
196,10346,44,11986,122305882,data_1,18.0,18.0
196,10349,22,11007,100012024,data_1,10.0,10.0
196,10349,22,11007,100012839,data_1,9.0,9.0
196,10349,22,11010,100074232,data_1,12.0,12.0
196,10349,22,11015,105046695,data_1,13.0,13.0
196,10349,22,11015,105307383,data_1,10.0,10.0
196,10349,22,12283,105076365,data_1,7.0,7.0
196,10349,22,14605,121250375,data_1,6.0,6.0
196,10350,15,11072,101000883,data_1,3.0,3.0
196,10350,15,11072,102149906,data_1,4.0,4.0
196,10350,15,11072,111217539,data_1,4.0,4.0
196,10350,15,11072,114110940,data_1,8.0,8.0
196,10350,15,11072,116609959,data_1,4.0,4.0
196,10350,16,11134,104149997,data_1,3.0,3.0
196,10350,18,11740,101194850,data_1,3.0,3.0
196,10350,18,11740,104696378,data_1,3.0,3.0
196,10350,18,11740,119122548,data_1,2.0,2.0
196,10350,18,11740,119122699,data_1,2.0,2.0
196,10350,18,11740,121773548,data_1,2.0,2.0
196,10350,18,11740,121776075,data_1,3.0,3.0
196,10350,19,11253,109580297,data_1,9.0,9.0
196,10350,19,11253,114173306,data_1,7.0,7.0
196,10350,22,11001,100012105,data_1,5.0,5.0
196,10350,22,11002,100016208,data_1,5.0,5.0
196,10350,22,11002,106148025,data_1,11.0,11.0
196,10350,22,11002,109602134,data_1,10.0,10.0
196,10350,22,11007,100012024,data_1,35.0,35.0
196,10350,22,11007,100012839,data_1,21.0,21.0
196,10350,22,11007,103563943,data_1,9.0,9.0
196,10350,22,11010,100074232,data_1,45.0,45.0
196,10350,22,11013,100012911,data_1,16.0,16.0
196,10350,22,11015,105046695,data_1,7.0,7.0
196,10350,22,11015,105307383,data_1,14.0,14.0
196,10350,22,11015,109774121,data_1,8.0,8.0
196,10350,22,11016,105336421,data_1,14.0,14.0
196,10350,22,11016,106139573,data_1,12.0,12.0
196,10350,22,11039,100012741,data_1,15.0,15.0
196,10350,22,11041,100016499,data_1,20.0,20.0
196,10350,22,11051,105000318,data_1,15.0,15.0
196,10350,22,11051,113140029,data_1,13.0,13.0
196,10350,22,11128,108044960,data_1,17.0,17.0
196,10350,22,12182,102291257,data_1,19.0,19.0
196,10350,22,12194,103192961,data_1,17.0,17.0
196,10350,22,12198,119943525,data_1,7.0,7.0
196,10350,22,12207,102939796,data_1,5.0,5.0
196,10350,22,12208,102411295,data_1,7.0,7.0
196,10350,22,12210,108181585,data_1,9.0,9.0
196,10350,22,12216,106139279,data_1,12.0,12.0
196,10350,22,12274,113110602,data_1,16.0,16.0
196,10350,22,12283,105076365,data_1,16.0,16.0
196,10350,22,12283,115417314,data_1,19.0,19.0
196,10350,22,12285,113079594,data_1,7.0,7.0
196,10350,22,13036,106140105,data_1,8.0,8.0
196,10350,22,13656,122652930,data_1,3.0,3.0
196,10350,22,14605,121250375,data_1,13.0,13.0
196,10350,23,13849,119453021,data_1,22.0,22.0
196,10350,24,11045,102314141,data_1,4.0,4.0
196,10350,24,11045,102318368,data_1,7.0,7.0
196,10350,24,11045,108235405,data_1,3.0,3.0
196,10350,24,11045,108235413,data_1,4.0,4.0
196,10350,24,11137,101052652,data_1,3.0,3.0
196,10350,24,11137,102775068,data_1,3.0,3.0
196,10350,24,11137,103888133,data_1,3.0,3.0
196,10350,24,11137,111668444,data_1,2.0,2.0
196,10350,24,12089,111671615,data_1,4.0,4.0
196,10350,25,11132,102254335,data_1,3.0,3.0
196,10350,25,11132,113140633,data_1,3.0,3.0
196,10350,25,11132,121568375,data_1,2.0,2.0
196,10350,25,11132,121568995,data_1,2.0,2.0
196,10350,26,11516,108096340,data_1,3.0,3.0
196,10350,26,11516,108096375,data_1,3.0,3.0
196,10350,32,13291,104125621,data_1,8.0,8.0
196,10350,32,13291,108602114,data_1,11.0,11.0
196,10350,34,11045,101003507,data_1,33.0,33.0
196,10350,34,12230,103502774,data_1,41.0,41.0
196,10350,34,12238,105102544,data_1,44.0,44.0
196,10350,38,11299,102014458,data_1,11.0,11.0
196,10350,38,11299,102216808,data_1,32.0,32.0
196,10350,38,11299,102671157,data_1,20.0,20.0
196,10350,38,11299,121778493,data_1,19.0,19.0
196,10350,38,14621,103311162,data_1,31.0,31.0
196,10350,44,11163,101015725,data_1,3.0,3.0
196,10350,44,11163,112462785,data_1,3.0,3.0
196,10350,44,11163,112470583,data_1,3.0,3.0
196,10350,44,11163,118605588,data_1,3.0,3.0
196,10350,44,11163,118605596,data_1,3.0,3.0
196,10350,44,11163,122293213,data_1,2.0,2.0
196,10350,44,11163,122293248,data_1,3.0,3.0
215,972,15,11072,101000883,data_1,6.0,6.0
215,972,15,11072,102149906,data_1,5.0,5.0
215,972,15,11072,102266511,data_1,4.0,4.0
215,972,15,11072,114110754,data_1,17.0,17.0
215,972,15,11072,114110940,data_1,36.0,36.0
215,972,15,11072,116609959,data_1,8.0,8.0
215,972,16,11134,101099687,data_1,2.0,2.0
215,972,16,11134,101892800,data_1,8.0,8.0
215,972,16,11134,104149997,data_1,7.0,7.0
215,972,16,11134,109456413,data_1,4.0,4.0
215,972,16,11134,119203998,data_1,4.0,4.0
215,972,17,11064,104912674,data_1,1.0,1.0
215,972,17,11064,104937197,data_1,1.0,1.0
215,972,17,11064,104939270,data_1,-1.0,-1.0
215,972,17,11064,111721132,data_1,7.0,7.0
215,972,17,11064,112481690,data_1,8.0,8.0
215,972,17,11064,113523273,data_1,1.0,1.0
215,972,17,11064,115459580,data_1,3.0,3.0
215,972,17,11064,120042140,data_1,-1.0,-1.0
215,972,17,11064,120808305,data_1,3.0,3.0
215,972,17,11064,122130845,data_1,6.0,6.0
215,972,17,11064,122131108,data_1,6.0,6.0
215,972,17,11064,122658929,data_1,1.0,1.0
215,972,17,11064,122659706,data_1,10.0,10.0
215,972,17,11064,122661247,data_1,13.0,13.0
215,972,17,11064,122661263,data_1,-1.0,-1.0
215,972,17,11064,122892168,data_1,1.0,1.0
215,972,17,11064,122892222,data_1,1.0,1.0
215,972,17,11064,122967567,data_1,1.0,1.0
215,972,17,11064,123055375,data_1,2.0,2.0
215,972,18,11740,119122699,data_1,11.0,11.0
215,972,18,11740,119446394,data_1,6.0,6.0
215,972,18,11740,119446424,data_1,8.0,8.0
215,972,18,11740,121425094,data_1,34.0,34.0
215,972,19,11253,101010411,data_1,53.0,53.0
215,972,19,11253,101010510,data_1,14.0,14.0
215,972,19,11253,109452906,data_1,9.0,9.0
215,972,19,11253,109459089,data_1,6.0,6.0
215,972,19,11253,109460488,data_1,4.0,4.0
215,972,19,11253,109460499,data_1,8.0,8.0
215,972,19,11253,109460518,data_1,9.0,9.0
215,972,19,11253,109460526,data_1,3.0,3.0
215,972,19,11253,109580246,data_1,3.0,3.0
215,972,19,11253,109580297,data_1,20.0,20.0
215,972,19,11253,114173160,data_1,14.0,14.0
215,972,19,11253,116520666,data_1,11.0,11.0
215,972,19,13732,119672696,data_1,-1.0,-1.0
215,972,21,14567,101495976,data_1,3.0,3.0
215,972,21,14567,120590839,data_1,3.0,3.0
215,972,21,14567,120601174,data_1,3.0,3.0
215,972,21,14567,120601279,data_1,3.0,3.0
215,972,21,14567,120601298,data_1,2.0,2.0
215,972,21,14567,120601344,data_1,3.0,3.0
215,972,21,14567,120601352,data_1,3.0,3.0
215,972,21,14567,120601395,data_1,5.0,5.0
215,972,21,14567,120602952,data_1,2.0,2.0
215,972,21,14567,120602987,data_1,4.0,4.0
215,972,21,14567,120603159,data_1,26.0,26.0
215,972,21,14567,120603207,data_1,7.0,7.0
215,972,21,14567,120603274,data_1,3.0,3.0
215,972,21,14567,120603282,data_1,3.0,3.0
215,972,21,14567,120603320,data_1,3.0,3.0
215,972,21,14567,120603428,data_1,4.0,4.0
215,972,21,14567,120611259,data_1,3.0,3.0
215,972,21,14567,122492097,data_1,2.0,2.0
215,972,21,14567,122523324,data_1,2.0,2.0
215,972,21,14567,122968129,data_1,3.0,3.0
215,972,22,11000,121333777,data_1,-5.0,-5.0
215,972,22,11002,100016208,data_1,1.0,1.0
215,972,22,11010,100074186,data_1,-1.0,-1.0
215,972,22,16139,100017468,data_1,1.0,1.0
215,972,24,11137,101052652,data_1,1.0,1.0
215,972,24,11137,103888125,data_1,-6.0,-6.0
215,972,24,11137,103888133,data_1,12.0,12.0
215,972,24,11137,108207193,data_1,5.0,5.0
215,972,24,11137,108207223,data_1,10.0,10.0
215,972,24,11137,111668444,data_1,6.0,6.0
215,972,24,11179,104658816,data_1,5.0,5.0
215,972,26,11069,109355145,data_1,9.0,9.0
215,972,26,11069,109356915,data_1,2.0,2.0
215,972,26,11516,103935093,data_1,4.0,4.0
215,972,26,11516,108096340,data_1,3.0,3.0
215,972,26,11516,108096375,data_1,7.0,7.0
215,972,27,12081,102112387,data_1,15.0,15.0
215,972,27,14015,101369114,data_1,9.0,9.0
215,972,30,13731,101114767,data_1,35.0,35.0
215,972,30,13731,101826865,data_1,4.0,4.0
215,972,30,13731,109284523,data_1,1.0,1.0
215,972,30,13731,109286364,data_1,7.0,7.0
215,972,30,13731,109288944,data_1,19.0,19.0
215,972,30,13731,109289010,data_1,13.0,13.0
215,972,30,13731,109289329,data_1,9.0,9.0
215,972,30,13731,109289460,data_1,1.0,1.0
215,972,30,13731,109289622,data_1,9.0,9.0
215,972,30,13731,109289665,data_1,15.0,15.0
215,972,30,13731,109289681,data_1,8.0,8.0
215,972,30,13731,109289711,data_1,14.0,14.0
215,972,30,13731,109629873,data_1,4.0,4.0
215,972,30,13731,112093437,data_1,13.0,13.0
215,972,30,13731,112957814,data_1,35.0,35.0
215,972,30,13731,112958276,data_1,32.0,32.0
215,972,30,13731,113238879,data_1,3.0,3.0
215,972,30,13731,115156596,data_1,9.0,9.0
215,972,30,13731,115156599,data_1,28.0,28.0
215,972,30,13731,115200048,data_1,7.0,7.0
215,972,30,13731,115488726,data_1,21.0,21.0
215,972,30,13731,118118210,data_1,9.0,9.0
215,972,30,13731,120878443,data_1,6.0,6.0
215,972,30,13731,121301948,data_1,1.0,1.0
215,972,30,13731,121302510,data_1,7.0,7.0
215,972,30,13731,122068473,data_1,55.0,55.0
215,972,30,13731,122069070,data_1,27.0,27.0
215,972,30,13731,122069372,data_1,4.0,4.0
215,972,30,13731,122089535,data_1,14.0,14.0
215,972,30,13731,122302115,data_1,4.0,4.0
215,972,30,13731,122643230,data_1,6.0,6.0
215,972,30,13731,122734209,data_1,1.0,1.0
215,972,30,13731,122734299,data_1,55.0,55.0
215,972,30,13731,122734945,data_1,1.0,1.0
215,972,30,13731,122756825,data_1,60.0,60.0
215,972,30,13731,122756906,data_1,24.0,24.0
215,972,30,13731,122756922,data_1,7.0,7.0
215,972,30,13731,122756939,data_1,10.0,10.0
215,972,30,13731,122887768,data_1,20.0,20.0
215,972,30,13731,122888624,data_1,23.0,23.0
215,972,30,13731,123069179,data_1,4.0,4.0
215,972,32,11688,119282588,data_1,4.0,4.0
215,972,32,11688,120697473,data_1,1.0,1.0
215,972,32,11688,122905489,data_1,1.0,1.0
215,972,38,11087,103633216,data_1,59.0,59.0
215,972,38,11087,105002418,data_1,-2.0,-2.0
215,972,38,11087,105297817,data_1,232.0,232.0
215,972,38,11090,102387726,data_1,2.0,2.0
215,972,38,11299,102014458,data_1,37.0,37.0
215,972,38,11299,115545975,data_1,38.0,38.0
215,972,38,11299,116377294,data_1,23.0,23.0
215,972,40,12619,110903865,data_1,11.0,11.0
215,972,40,12619,110903873,data_1,9.0,9.0
215,972,40,12619,110903881,data_1,13.0,13.0
215,972,51,15332,116227594,data_1,13.0,13.0
215,972,51,15332,120793618,data_1,10.0,10.0
215,972,72,11159,119426839,data_1,2.0,2.0
215,972,79,11025,119338656,data_1,1.0,1.0
215,972,79,11025,122034765,data_1,1.0,1.0
215,972,79,11025,122042919,data_1,1.0,1.0
215,972,79,12386,101183176,data_1,1.0,1.0
215,972,79,12386,101183515,data_1,1.0,1.0
215,972,81,11270,116235252,data_1,3.0,3.0
215,972,108,11072,121644559,data_1,300.0,300.0
215,983,22,11001,100012105,data_1,4.0,4.0
215,983,22,11002,100016208,data_1,96.0,96.0
215,983,22,11007,100012839,data_1,360.0,360.0
215,983,22,11007,114652387,data_1,120.0,120.0
215,983,22,11040,100011099,data_1,48.0,48.0
215,983,22,11051,105000318,data_1,84.0,84.0
215,983,22,11051,113140029,data_1,42.0,42.0
215,983,22,12283,105076365,data_1,84.0,84.0
215,983,22,16139,100017468,data_1,3.0,3.0
215,985,15,11072,102149906,data_1,3.0,3.0
215,985,15,11072,114110754,data_1,69.0,69.0
215,985,16,11134,104149997,data_1,3.0,3.0
215,985,17,11064,103217263,data_1,15.0,15.0
215,985,17,11064,104937197,data_1,3.0,3.0
215,985,17,11064,109398898,data_1,3.0,3.0
215,985,17,11064,111721140,data_1,2.0,2.0
215,985,17,11064,115459580,data_1,1.0,1.0
215,985,17,11064,120808305,data_1,9.0,9.0
215,985,17,11064,122659706,data_1,11.0,11.0
215,985,17,11064,122892168,data_1,6.0,6.0
215,985,18,11740,119122548,data_1,5.0,5.0
215,985,18,11740,119122699,data_1,3.0,3.0
215,985,18,11740,119446394,data_1,24.0,24.0
215,985,19,11253,101282911,data_1,12.0,12.0
215,985,19,11253,109452906,data_1,6.0,6.0
215,985,19,11253,109456855,data_1,9.0,9.0
215,985,19,11253,109459089,data_1,6.0,6.0
215,985,19,11253,109580297,data_1,57.0,57.0
215,985,19,11253,114173306,data_1,65.0,65.0
215,985,21,12151,111199843,data_1,10.0,10.0
215,985,21,12151,111199967,data_1,62.0,62.0
215,985,21,14567,101495976,data_1,11.0,11.0
215,985,21,14567,120590839,data_1,35.0,35.0
215,985,21,14567,120601174,data_1,2.0,2.0
215,985,21,14567,120601344,data_1,2.0,2.0
215,985,21,14567,120601352,data_1,2.0,2.0
215,985,21,14567,120603159,data_1,153.0,153.0
215,985,21,14567,120603207,data_1,12.0,12.0
215,985,21,14567,120603282,data_1,1.0,1.0
215,985,21,14567,120611259,data_1,3.0,3.0
215,985,24,11137,111668444,data_1,60.0,60.0
215,985,26,11069,109355145,data_1,3.0,3.0
215,985,26,11516,103935093,data_1,9.0,9.0
215,985,26,11516,108096340,data_1,5.0,5.0
215,985,26,11516,108096375,data_1,30.0,30.0
215,985,27,12081,102112387,data_1,2.0,2.0
215,985,27,12081,122366407,data_1,1.0,1.0
215,985,27,14015,101369114,data_1,21.0,21.0
215,985,30,13731,101114767,data_1,87.0,87.0
215,985,30,13731,101735496,data_1,3.0,3.0
215,985,30,13731,101826832,data_1,12.0,12.0
215,985,30,13731,101826840,data_1,18.0,18.0
215,985,30,13731,109286364,data_1,6.0,6.0
215,985,30,13731,109288731,data_1,3.0,3.0
215,985,30,13731,109288944,data_1,3.0,3.0
215,985,30,13731,109288952,data_1,3.0,3.0
215,985,30,13731,109289329,data_1,9.0,9.0
215,985,30,13731,109289622,data_1,9.0,9.0
215,985,30,13731,109289711,data_1,3.0,3.0
215,985,30,13731,112957814,data_1,30.0,30.0
215,985,30,13731,112958276,data_1,18.0,18.0
215,985,30,13731,113238879,data_1,6.0,6.0
215,985,30,13731,115156596,data_1,18.0,18.0
215,985,30,13731,115200048,data_1,9.0,9.0
215,985,30,13731,115488726,data_1,6.0,6.0
215,985,30,13731,119419069,data_1,81.0,81.0
215,985,30,13731,120475389,data_1,3.0,3.0
215,985,30,13731,122069070,data_1,105.0,105.0
215,985,30,13731,122069159,data_1,282.0,282.0
215,985,30,13731,122069380,data_1,614.0,614.0
215,985,30,13731,122089509,data_1,36.0,36.0
215,985,30,13731,122643206,data_1,36.0,36.0
215,985,30,13731,122734299,data_1,135.0,135.0
215,985,30,13731,122734325,data_1,3.0,3.0
215,985,30,13731,122756825,data_1,114.0,114.0
215,985,30,13731,122756906,data_1,21.0,21.0
215,985,30,13731,122756922,data_1,12.0,12.0
215,985,30,13731,122888624,data_1,6.0,6.0
215,985,30,13731,122996133,data_1,366.0,366.0
215,985,30,13731,122996230,data_1,42.0,42.0
215,985,30,13731,123069007,data_1,18.0,18.0
215,985,30,13731,123069082,data_1,1245.0,1245.0
215,985,32,13291,104125621,data_1,58.0,58.0
215,985,32,13291,108601983,data_1,219.0,219.0
215,985,32,13291,108602114,data_1,165.0,165.0
215,985,38,11087,103633216,data_1,36.0,36.0
215,985,38,11087,105297817,data_1,504.0,504.0
215,985,38,11087,120103816,data_1,1044.0,1044.0
215,985,38,11299,102014458,data_1,195.0,195.0
215,985,38,11299,115545975,data_1,198.0,198.0
215,985,38,11299,116377294,data_1,55.0,55.0
215,985,38,11349,120105168,data_1,6.0,6.0
215,985,38,15843,104453793,data_1,108.0,108.0
