pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_match,Data_source_2_match
215,1003,17,11064,120808283,data_2,96.67,96.67
215,1003,17,11064,120808291,data_1,5.0,5.0
215,1003,17,11064,120808291,data_2,160.3,160.3
215,1003,17,11064,120808305,data_1,3.0,3.0
215,1003,17,11064,120808305,data_2,97.21,97.21
215,1003,17,11064,122130845,data_1,4.0,4.0
215,1003,17,11064,122130845,data_2,200.2,200.2
215,1003,17,11064,122131108,data_1,7.0,7.0
215,1003,17,11064,122131108,data_2,443.64,443.64
215,1003,17,11064,122497119,data_1,5.0,5.0
215,1003,17,11064,122497119,data_2,79.07,79.07
215,1003,17,11064,122658929,data_1,1.0,1.0
215,1003,17,11064,122658929,data_2,71.4,71.4
215,1003,17,11064,122659706,data_1,11.0,11.0
215,1003,17,11064,122659706,data_2,573.52,573.52
215,1003,17,11064,122661247,data_1,11.0,11.0
215,1003,17,11064,122661247,data_2,721.93,721.93
215,1003,17,11064,122661263,data_1,2.0,2.0
215,1003,17,11064,122661263,data_2,67.13,67.13
215,1003,17,11064,122756319,data_1,2.0,2.0
215,1003,17,11064,122756319,data_2,52.0,52.0
215,1003,17,11064,122892168,data_1,5.0,5.0
215,1003,17,11064,122892168,data_2,93.1,93.1
215,1003,17,11064,122892184,data_1,1.0,1.0
215,1003,17,11064,122892184,data_2,18.7,18.7
215,1003,17,11064,122967567,data_1,2.0,2.0
215,1003,17,11064,122967567,data_2,103.75,103.75
215,1003,17,11064,123055375,data_1,1.0,1.0
215,1003,17,11064,123055375,data_2,18.49,18.49
215,1003,18,11740,119122548,data_1,9.0,9.0
215,1003,18,11740,119122548,data_2,364.51,364.51
215,1003,18,11740,119122699,data_1,5.0,5.0
215,1003,18,11740,119122699,data_2,147.5,147.5
215,1003,18,11740,119446394,data_1,4.0,4.0
215,1003,18,11740,119446394,data_2,72.18,72.18
215,1003,18,11740,119446424,data_1,5.0,5.0
215,1003,18,11740,119446424,data_2,106.66,106.66
215,1003,18,11740,121425094,data_1,8.0,8.0
215,1003,18,11740,121425094,data_2,262.77,262.77
215,1003,18,11740,121776075,data_1,7.0,7.0
215,1003,18,11740,121776075,data_2,307.97,307.97
215,1003,19,11253,101010411,data_1,6.0,6.0
215,1003,19,11253,101010411,data_2,46.11,46.11
215,1003,19,11253,101010510,data_1,6.0,6.0
215,1003,19,11253,101010510,data_2,45.94,45.94
215,1003,19,11253,101014652,data_1,15.0,15.0
215,1003,19,11253,101014652,data_2,168.02,168.02
215,1003,19,11253,101282911,data_1,4.0,4.0
215,1003,19,11253,101282911,data_2,48.8,48.8
215,1003,19,11253,109452183,data_1,4.0,4.0
215,1003,19,11253,109452183,data_2,45.91,45.91
215,1003,19,11253,109452191,data_1,9.0,9.0
215,1003,19,11253,109452191,data_2,102.17,102.17
215,1003,19,11253,109452205,data_1,4.0,4.0
215,1003,19,11253,109452205,data_2,45.84,45.84
215,1003,19,11253,109452906,data_1,5.0,5.0
215,1003,19,11253,109452906,data_2,43.5,43.5
215,1003,19,11253,109456855,data_1,3.0,3.0
215,1003,19,11253,109456855,data_2,27.3,27.3
215,1003,19,11253,109459072,data_1,5.0,5.0
215,1003,19,11253,109459072,data_2,59.44,59.44
215,1003,19,11253,109459080,data_1,3.0,3.0
215,1003,19,11253,109459080,data_2,41.7,41.7
215,1003,19,11253,109459089,data_1,3.0,3.0
215,1003,19,11253,109459089,data_2,41.7,41.7
215,1003,19,11253,109460488,data_1,2.0,2.0
215,1003,19,11253,109460488,data_2,25.69,25.69
215,1003,19,11253,109460499,data_1,3.0,3.0
215,1003,19,11253,109460499,data_2,35.68,35.68
215,1003,19,11253,109460518,data_1,5.0,5.0
215,1003,19,11253,109460518,data_2,60.24,60.24
215,1003,19,11253,109460526,data_1,3.0,3.0
215,1003,19,11253,109460526,data_2,37.59,37.59
215,1003,19,11253,109460550,data_1,2.0,2.0
215,1003,19,11253,109460550,data_2,26.79,26.79
215,1003,19,11253,109861547,data_1,7.0,7.0
215,1003,19,11253,109861547,data_2,94.5,94.5
215,1003,19,11253,114173160,data_1,4.0,4.0
215,1003,19,11253,114173160,data_2,48.0,48.0
215,1003,19,11253,116520639,data_1,4.0,4.0
215,1003,19,11253,116520639,data_2,24.0,24.0
215,1003,19,11253,120586799,data_1,4.0,4.0
215,1003,19,11253,120586799,data_2,34.83,34.83
215,1003,22,11000,121333777,data_1,1.0,1.0
215,1003,22,11000,121333777,data_2,136.9,136.9
215,1003,22,11001,100012105,data_1,29.0,29.0
215,1003,22,11001,100012105,data_2,762.02,762.02
215,1003,22,11002,100016208,data_1,62.0,62.0
215,1003,22,11002,100016208,data_2,7636.95,7636.95
215,1003,22,11007,100017484,data_1,80.0,80.0
215,1003,22,11007,100017484,data_2,6240.96,6240.96
215,1003,22,11010,100074186,data_1,48.0,48.0
215,1003,22,11010,100074186,data_2,7988.05,7988.05
215,1003,22,11010,120860773,data_1,45.0,45.0
215,1003,22,11010,120860773,data_2,517.27,517.27
215,1003,22,11040,100011099,data_1,23.0,23.0
215,1003,22,11040,100011099,data_2,328.4,328.4
215,1003,22,11040,108049962,data_1,1.0,1.0
215,1003,22,11040,108049962,data_2,24.5,24.5
215,1003,22,12205,106685149,data_1,1.0,1.0
215,1003,22,12205,106685149,data_2,0.01,0.01
215,1003,22,16139,100017468,data_1,3.0,3.0
215,1003,22,16139,100017468,data_2,4737.15,4737.15
215,1003,22,16140,101058840,data_1,45.0,45.0
215,1003,22,16140,101058840,data_2,2769.25,2769.25
215,1003,24,11137,101052652,data_1,2.0,2.0
215,1003,24,11137,101052652,data_2,59.63,59.63
215,1003,24,11137,103888125,data_1,-8.0,-8.0
215,1003,24,11137,103888125,data_2,-149.44,-149.44
215,1003,24,11137,103888133,data_1,2.0,2.0
215,1003,24,11137,103888133,data_2,42.63,42.63
215,1003,24,11137,108207193,data_1,-3.0,-3.0
215,1003,24,11137,108207193,data_2,-55.32,-55.32
215,1003,24,11137,111668444,data_1,8.0,8.0
215,1003,24,11137,111668444,data_2,140.12,140.12
215,1003,26,11516,103935093,data_1,5.0,5.0
215,1003,26,11516,103935093,data_2,151.0,151.0
215,1003,26,11516,108096340,data_1,10.0,10.0
215,1003,26,11516,108096340,data_2,199.48,199.48
215,1003,26,11516,108096375,data_1,6.0,6.0
215,1003,26,11516,108096375,data_2,179.19,179.19
215,1003,27,12081,102112387,data_1,3.0,3.0
215,1003,27,12081,102112387,data_2,60.75,60.75
215,1003,27,12081,122366407,data_1,2.0,2.0
215,1003,27,12081,122366407,data_2,18.75,18.75
215,1003,27,14015,101369114,data_1,6.0,6.0
215,1003,27,14015,101369114,data_2,64.83,64.83
215,1003,32,13490,115396325,data_1,3.0,3.0
215,1003,32,13490,115396325,data_2,35.4,35.4
215,1003,34,12237,122666141,data_1,173.0,173.0
215,1003,34,12237,122666141,data_2,2765.92,2765.92
215,1003,34,12237,122666149,data_1,187.0,187.0
215,1003,34,12237,122666149,data_2,2991.07,2991.07
215,1003,34,12238,105000148,data_1,665.0,665.0
215,1003,34,12238,105000148,data_2,10836.2,10836.2
215,1003,34,12242,105102684,data_1,57.0,57.0
215,1003,34,12242,105102684,data_2,911.14,911.14
215,1003,34,12959,105102625,data_1,83.0,83.0
215,1003,34,12959,105102625,data_2,1101.98,1101.98
215,1003,34,12960,112226437,data_1,162.0,162.0
215,1003,34,12960,112226437,data_2,3005.17,3005.17
215,1003,34,14414,103066710,data_1,89.0,89.0
215,1003,34,14414,103066710,data_2,1427.13,1427.13
215,1003,38,11087,103633216,data_1,125.0,125.0
215,1003,38,11087,103633216,data_2,1102.5,1102.5
215,1003,38,11087,103908185,data_1,-14.0,-14.0
215,1003,38,11087,103908185,data_2,-105.98,-105.98
215,1003,38,11087,105014114,data_1,-2.0,-2.0
215,1003,38,11087,105014114,data_2,-10.68,-10.68
215,1003,38,11087,105297825,data_1,-30.0,-30.0
215,1003,38,11087,105297825,data_2,-161.7,-161.7
215,1003,38,11087,105297833,data_1,45.0,45.0
215,1003,38,11087,105297833,data_2,276.52,276.52
215,1003,38,11087,120103816,data_1,393.0,393.0
215,1003,38,11087,120103816,data_2,2789.15,2789.15
215,1003,38,11090,102387726,data_1,15.0,15.0
215,1003,38,11090,102387726,data_2,246.24,246.24
215,1003,38,11349,120105028,data_1,24.0,24.0
215,1003,38,11349,120105028,data_2,114.35,114.35
215,1003,38,11349,120105168,data_1,43.0,43.0
215,1003,38,11349,120105168,data_2,187.47,187.47
215,1003,38,15402,112251067,data_1,-1.0,-1.0
215,1003,38,15402,112251067,data_2,-2.6,-2.6
215,1003,38,15528,121827184,data_1,25.0,25.0
215,1003,38,15528,121827184,data_2,79.4,79.4
215,1003,38,15528,122523588,data_1,48.0,48.0
215,1003,38,15528,122523588,data_2,241.92,241.92
215,1003,38,15743,109508766,data_1,-12.0,-12.0
215,1003,38,15743,109508766,data_2,-12.24,-12.24
215,1003,38,15743,114384617,data_1,-1.0,-1.0
215,1003,38,15743,114384617,data_2,-0.85,-0.85
215,1003,38,15743,114397929,data_1,-1.0,-1.0
215,1003,38,15743,114397929,data_2,-0.42,-0.42
215,1003,38,15743,114398391,data_1,-15.0,-15.0
215,1003,38,15743,114398391,data_2,-15.6,-15.6
215,1003,38,15843,114668389,data_1,6.0,6.0
215,1003,38,15843,114668389,data_2,25.89,25.89
215,1003,40,11108,101203545,data_1,11.0,11.0
215,1003,40,11108,101203545,data_2,261.55,261.55
215,1003,40,11108,101851525,data_1,19.0,19.0
215,1003,40,11108,101851525,data_2,265.71,265.71
215,1003,40,11108,110522381,data_1,6.0,6.0
215,1003,40,11108,110522381,data_2,69.01,69.01
215,1003,40,11108,110522411,data_1,18.0,18.0
215,1003,40,11108,110522411,data_2,196.68,196.68
215,1003,40,11108,110522446,data_1,13.0,13.0
215,1003,40,11108,110522446,data_2,155.41,155.41
215,1003,72,11159,101973675,data_1,1.0,1.0
215,1003,72,11159,101973675,data_2,29.69,29.69
215,1003,79,11025,119338656,data_1,3.0,3.0
215,1003,79,11025,119338656,data_2,1371.48,1371.48
215,1003,79,11025,122042919,data_1,1.0,1.0
215,1003,79,11025,122042919,data_2,617.61,617.61
215,1003,81,11270,101052942,data_1,1.0,1.0
215,1003,81,11270,101052942,data_2,36.04,36.04
215,1003,81,11270,116235252,data_1,3.0,3.0
215,1003,81,11270,116235252,data_2,79.61,79.61
215,1012,79,11025,119338656,data_1,2.0,2.0
215,1012,79,11025,119338656,data_2,915.94,915.94
215,1012,83,11019,111436109,data_1,1.0,1.0
215,1012,83,11019,111436109,data_2,1980.85,1980.85
215,1013,19,11253,109459072,data_1,5.0,5.0
215,1013,19,11253,109459072,data_2,58.25,58.25
215,1013,19,11253,109459080,data_1,3.0,3.0
215,1013,19,11253,109459080,data_2,37.04,37.04
215,1013,19,11253,109459089,data_1,6.0,6.0
215,1013,19,11253,109459089,data_2,67.46,67.46
215,1017,79,11025,101105898,data_1,2.0,2.0
215,1017,79,11025,101105898,data_2,1103.89,1103.89
215,1017,79,11025,119338656,data_1,1.0,1.0
215,1017,79,11025,119338656,data_2,455.98,455.98
215,1034,75,11179,129660437,data_1,-1.0,-1.0
215,1034,75,11179,129660437,data_2,-0.01,-0.01
215,1054,75,11179,129660437,data_1,-1.0,-1.0
215,1054,75,11179,129660437,data_2,-0.01,-0.01
215,1054,75,11179,129660452,data_1,-1.0,-1.0
215,1054,75,11179,129660452,data_2,-0.01,-0.01
215,1069,83,11019,111418898,data_1,1.0,1.0
215,1069,83,11019,111418898,data_2,3008.72,3008.72
215,1069,83,11019,114771602,data_1,1.0,1.0
215,1069,83,11019,114771602,data_2,2301.17,2301.17
215,1069,84,11019,101307148,data_1,1.0,1.0
215,1069,84,11019,101307148,data_2,104.8,104.8
215,1069,84,11019,101312775,data_1,3.0,3.0
215,1069,84,11019,101312775,data_2,381.89,381.89
215,1069,84,11019,101655025,data_1,1.0,1.0
215,1069,84,11019,101655025,data_2,219.43,219.43
215,1069,84,11019,101797546,data_1,1.0,1.0
215,1069,84,11019,101797546,data_2,269.65,269.65
215,1069,84,11019,111326479,data_1,1.0,1.0
215,1069,84,11019,111326479,data_2,200.58,200.58
215,1069,84,11019,111326509,data_1,1.0,1.0
215,1069,84,11019,111326509,data_2,183.76,183.76
215,1069,84,11019,111338549,data_1,1.0,1.0
215,1069,84,11019,111338549,data_2,148.45,148.45
215,1069,84,11019,111506266,data_1,2.0,2.0
215,1069,84,11019,111506266,data_2,459.22,459.22
215,1069,84,11019,111506320,data_1,2.0,2.0
215,1069,84,11019,111506320,data_2,493.73,493.73
215,1069,84,11019,112362594,data_1,1.0,1.0
215,1069,84,11019,112362594,data_2,226.36,226.36
215,1069,84,11019,112362616,data_1,4.0,4.0
215,1069,84,11019,112362616,data_2,596.48,596.48
215,1069,84,11019,115752609,data_1,1.0,1.0
215,1069,84,11019,115752609,data_2,257.89,257.89
215,1069,84,11019,115753012,data_1,1.0,1.0
215,1069,84,11019,115753012,data_2,297.78,297.78
215,1070,85,13594,101272193,data_1,1.0,1.0
215,1070,85,13594,101272193,data_2,611.4,611.4
215,1070,85,13594,101488757,data_1,1.0,1.0
215,1070,85,13594,101488757,data_2,1220.29,1220.29
215,1070,85,13594,113942470,data_1,1.0,1.0
215,1070,85,13594,113942470,data_2,982.46,982.46
215,1070,85,13594,113942683,data_1,1.0,1.0
215,1070,85,13594,113942683,data_2,1036.64,1036.64
215,1070,85,13594,113942819,data_1,2.0,2.0
215,1070,85,13594,113942819,data_2,2076.68,2076.68
215,1070,85,13594,115030379,data_1,1.0,1.0
215,1070,85,13594,115030379,data_2,1003.49,1003.49
215,1070,85,13594,115030409,data_1,1.0,1.0
215,1070,85,13594,115030409,data_2,1036.98,1036.98
215,1070,85,13594,115767959,data_1,1.0,1.0
215,1070,85,13594,115767959,data_2,2440.65,2440.65
215,1070,85,13594,115995113,data_1,1.0,1.0
215,1070,85,13594,115995113,data_2,2486.22,2486.22
215,1070,85,13594,116423806,data_1,1.0,1.0
215,1070,85,13594,116423806,data_2,2666.5,2666.5
215,1070,85,13594,122226974,data_1,1.0,1.0
215,1070,85,13594,122226974,data_2,2549.91,2549.91
215,1073,91,12120,101571933,data_1,2.0,2.0
215,1073,91,12120,101571933,data_2,443.09,443.09
215,1073,91,12120,101793834,data_1,2.0,2.0
215,1073,91,12120,101793834,data_2,438.46,438.46
215,1073,91,12120,101793842,data_1,2.0,2.0
215,1073,91,12120,101793842,data_2,424.94,424.94
215,1088,68,12464,101950517,data_1,2.0,2.0
215,1088,68,12464,101950517,data_2,213.73,213.73
215,1088,68,12464,101950616,data_1,2.0,2.0
215,1088,68,12464,101950616,data_2,1358.1,1358.1
215,1088,68,12464,101950657,data_1,5.0,5.0
215,1088,68,12464,101950657,data_2,626.07,626.07
215,1088,68,12464,101950723,data_1,3.0,3.0
215,1088,68,12464,101950723,data_2,309.7,309.7
215,1088,68,12464,101950731,data_1,2.0,2.0
215,1088,68,12464,101950731,data_2,1299.84,1299.84
215,1088,68,12464,101951028,data_1,3.0,3.0
215,1088,68,12464,101951028,data_2,1463.67,1463.67
215,1088,68,12464,101951135,data_1,1.0,1.0
215,1088,68,12464,101951135,data_2,381.9,381.9
215,1088,68,12464,101951143,data_1,1.0,1.0
215,1088,68,12464,101951143,data_2,503.7,503.7
215,1088,68,12464,111386074,data_1,1.0,1.0
215,1088,68,12464,111386074,data_2,1822.43,1822.43
215,1088,68,12464,111398739,data_1,3.0,3.0
215,1088,68,12464,111398739,data_2,430.62,430.62
215,1088,68,12464,111423399,data_1,4.0,4.0
215,1088,68,12464,111423399,data_2,302.16,302.16
215,1088,68,12464,111471462,data_1,-1.0,-1.0
215,1088,68,12464,111471462,data_2,-79.6,-79.6
215,1088,68,12464,113456069,data_1,1.0,1.0
215,1088,68,12464,113456069,data_2,3386.77,3386.77
215,1088,68,12464,122186751,data_1,1.0,1.0
215,1088,68,12464,122186751,data_2,2247.65,2247.65
215,1088,68,12464,122186759,data_1,2.0,2.0
215,1088,68,12464,122186759,data_2,4102.3,4102.3
215,1101,79,11025,119338583,data_1,1.0,1.0
215,1101,79,11025,119338583,data_2,537.6,537.6
215,1101,79,11025,119338656,data_1,1.0,1.0
215,1101,79,11025,119338656,data_2,444.84,444.84
215,1101,79,11025,122042919,data_1,1.0,1.0
215,1101,79,11025,122042919,data_2,620.36,620.36
215,1101,79,11025,122043020,data_1,1.0,1.0
215,1101,79,11025,122043020,data_2,615.44,615.44
215,1169,83,11019,101345916,data_1,2.0,2.0
215,1169,83,11019,101345916,data_2,6406.94,6406.94
215,1169,83,11019,111436109,data_1,3.0,3.0
215,1169,83,11019,111436109,data_2,5887.86,5887.86
215,1169,83,11019,114771602,data_1,1.0,1.0
215,1169,83,11019,114771602,data_2,2299.11,2299.11
215,1169,84,11019,101003465,data_1,2.0,2.0
215,1169,84,11019,101003465,data_2,598.0,598.0
215,1169,84,11019,101369668,data_1,1.0,1.0
215,1169,84,11019,101369668,data_2,376.86,376.86
215,1169,84,11019,101495265,data_1,1.0,1.0
215,1169,84,11019,101495265,data_2,279.93,279.93
215,1169,84,11019,101655025,data_1,2.0,2.0
215,1169,84,11019,101655025,data_2,431.67,431.67
215,1169,84,11019,111338549,data_1,1.0,1.0
215,1169,84,11019,111338549,data_2,191.62,191.62
215,1169,84,11019,111506266,data_1,1.0,1.0
215,1169,84,11019,111506266,data_2,219.31,219.31
215,1169,84,11019,111506320,data_1,2.0,2.0
215,1169,84,11019,111506320,data_2,430.01,430.01
215,1169,84,11019,112362594,data_1,1.0,1.0
215,1169,84,11019,112362594,data_2,230.85,230.85
215,1169,84,11019,112362616,data_1,1.0,1.0
215,1169,84,11019,112362616,data_2,200.46,200.46
215,1169,84,11019,115752415,data_1,1.0,1.0
215,1169,84,11019,115752415,data_2,161.75,161.75
215,1169,84,11019,115752439,data_1,1.0,1.0
215,1169,84,11019,115752439,data_2,201.52,201.52
215,1169,84,11019,115753373,data_1,1.0,1.0
215,1169,84,11019,115753373,data_2,265.2,265.2
215,1170,85,13594,101272193,data_1,1.0,1.0
215,1170,85,13594,101272193,data_2,611.55,611.55
215,1170,85,13594,101488401,data_1,1.0,1.0
215,1170,85,13594,101488401,data_2,866.68,866.68
215,1170,85,13594,101488757,data_1,2.0,2.0
215,1170,85,13594,101488757,data_2,2491.62,2491.62
215,1170,85,13594,113942470,data_1,1.0,1.0
215,1170,85,13594,113942470,data_2,741.29,741.29
215,1170,85,13594,113942683,data_1,1.0,1.0
215,1170,85,13594,113942683,data_2,1024.97,1024.97
215,1170,85,13594,113942819,data_1,1.0,1.0
215,1170,85,13594,113942819,data_2,1017.83,1017.83
215,1170,85,13594,115030379,data_1,1.0,1.0
215,1170,85,13594,115030379,data_2,1036.64,1036.64
215,1170,85,13594,115030409,data_1,1.0,1.0
215,1170,85,13594,115030409,data_2,962.62,962.62
215,1170,85,13594,115767959,data_1,2.0,2.0
215,1170,85,13594,115767959,data_2,4886.72,4886.72
215,1170,85,13594,115995113,data_1,1.0,1.0
215,1170,85,13594,115995113,data_2,2799.73,2799.73
215,1170,85,13594,116423806,data_1,1.0,1.0
215,1170,85,13594,116423806,data_2,2799.73,2799.73
215,1170,85,13594,122226974,data_1,1.0,1.0
215,1170,85,13594,122226974,data_2,2799.91,2799.91
215,1173,91,12120,101571925,data_1,1.0,1.0
215,1173,91,12120,101571925,data_2,227.0,227.0
215,1173,91,12120,101571933,data_1,2.0,2.0
215,1173,91,12120,101571933,data_2,436.81,436.81
215,1173,91,12120,101571941,data_1,1.0,1.0
215,1173,91,12120,101571941,data_2,221.3,221.3
215,1173,91,12120,101793834,data_1,2.0,2.0
215,1173,91,12120,101793834,data_2,446.4,446.4
215,1173,91,12120,101793842,data_1,1.0,1.0
215,1173,91,12120,101793842,data_2,221.17,221.17
215,1179,68,12464,101950517,data_1,1.0,1.0
215,1179,68,12464,101950517,data_2,106.22,106.22
215,1179,68,12464,101950657,data_1,1.0,1.0
215,1179,68,12464,101950657,data_2,121.42,121.42
215,1179,68,12464,101950723,data_1,4.0,4.0
215,1179,68,12464,101950723,data_2,423.56,423.56
215,1179,68,12464,101950731,data_1,1.0,1.0
215,1179,68,12464,101950731,data_2,649.29,649.29
215,1179,68,12464,111389200,data_1,1.0,1.0
215,1179,68,12464,111389200,data_2,329.05,329.05
215,1179,68,12464,111398986,data_1,1.0,1.0
215,1179,68,12464,111398986,data_2,100.6,100.6
215,1179,68,12464,113456069,data_1,1.0,1.0
215,1179,68,12464,113456069,data_2,3401.86,3401.86
215,1179,68,12464,122186751,data_1,1.0,1.0
215,1179,68,12464,122186751,data_2,2232.59,2232.59
215,1272,12,9999,111997863,data_1,14.0,14.0
215,1272,12,9999,111997863,data_2,100.38,100.38
215,1272,56,11163,101609857,data_1,-3.0,-3.0
215,1272,56,11163,101609857,data_2,-95.64,-95.64
215,1272,56,11163,101609865,data_1,-4.0,-4.0
215,1272,56,11163,101609865,data_2,-127.92,-127.92
215,1272,56,11163,101609907,data_1,-1.0,-1.0
215,1272,56,11163,101609907,data_2,-31.94,-31.94
215,1272,56,11163,101609939,data_1,-2.0,-2.0
215,1272,56,11163,101609939,data_2,-62.52,-62.52
215,1302,12,9999,111997863,data_1,35.0,35.0
215,1302,12,9999,111997863,data_2,250.95,250.95
215,1302,56,11163,101609865,data_1,-2.0,-2.0
215,1302,56,11163,101609865,data_2,-64.14,-64.14
215,1302,56,11163,101609939,data_1,1.0,1.0
215,1302,56,11163,101609939,data_2,31.73,31.73
215,1302,56,11163,101666269,data_1,3.0,3.0
215,1302,56,11163,101666269,data_2,39.39,39.39
215,1302,56,11163,101666303,data_1,-2.0,-2.0
215,1302,56,11163,101666303,data_2,-26.28,-26.28
215,1302,56,11163,111997901,data_1,6.0,6.0
215,1302,56,11163,111997901,data_2,30.81,30.81
215,1302,56,11163,111998019,data_1,2.0,2.0
215,1302,56,11163,111998019,data_2,10.11,10.11
223,1045,17,11064,101793883,data_1,1.0,1.0
223,1045,17,11064,101793883,data_2,4450.0,4450.0
223,1045,17,11064,122967567,data_1,2.0,2.0
223,1045,17,11064,122967567,data_2,9200.0,9200.0
223,1045,18,11740,119446394,data_1,3.0,3.0
223,1045,18,11740,119446394,data_2,5624.0,5624.0
223,1045,18,11740,119446449,data_1,3.0,3.0
223,1045,18,11740,119446449,data_2,6334.0,6334.0
223,1045,19,11253,101010411,data_1,1.0,1.0
223,1045,19,11253,101010411,data_2,1290.0,1290.0
223,1045,19,11253,101010510,data_1,1.0,1.0
223,1045,19,11253,101010510,data_2,1290.0,1290.0
223,1045,19,11253,109452191,data_1,2.0,2.0
223,1045,19,11253,109452191,data_2,2580.0,2580.0
223,1045,19,11253,109452906,data_1,1.0,1.0
223,1045,19,11253,109452906,data_2,1110.0,1110.0
223,1045,19,11253,109460469,data_1,7.0,7.0
223,1045,19,11253,109460469,data_2,9734.0,9734.0
223,1045,19,11253,109460488,data_1,16.0,16.0
223,1045,19,11253,109460488,data_2,22247.0,22247.0
223,1045,19,11253,109460499,data_1,22.0,22.0
223,1045,19,11253,109460499,data_2,30591.0,30591.0
223,1045,19,11253,109460518,data_1,1.0,1.0
223,1045,19,11253,109460518,data_2,1480.0,1480.0
223,1045,19,11253,114173160,data_1,1.0,1.0
223,1045,19,11253,114173160,data_2,1786.0,1786.0
223,1045,19,11253,120586799,data_1,1.0,1.0
223,1045,19,11253,120586799,data_2,920.0,920.0
223,1045,30,13731,109288731,data_1,5.0,5.0
223,1045,30,13731,109288731,data_2,4781.0,4781.0
223,1045,30,13731,109289329,data_1,2.0,2.0
223,1045,30,13731,109289329,data_2,1911.0,1911.0
223,1045,30,13731,112957822,data_1,2.0,2.0
223,1045,30,13731,112957822,data_2,3280.0,3280.0
223,1045,30,13731,113238879,data_1,2.0,2.0
223,1045,30,13731,113238879,data_2,3359.0,3359.0
223,1045,30,13731,115156596,data_1,1.0,1.0
223,1045,30,13731,115156596,data_2,955.0,955.0
223,1045,30,13731,115156599,data_1,1.0,1.0
223,1045,30,13731,115156599,data_2,955.0,955.0
223,1045,30,13731,120878149,data_1,1.0,1.0
223,1045,30,13731,120878149,data_2,955.0,955.0
223,1045,30,13731,122069372,data_1,1.0,1.0
223,1045,30,13731,122069372,data_2,1180.0,1180.0
223,1045,30,13731,122069380,data_1,2.0,2.0
223,1045,30,13731,122069380,data_2,2361.0,2361.0
223,1045,30,13731,122089586,data_1,1.0,1.0
223,1045,30,13731,122089586,data_2,1235.0,1235.0
223,1045,30,13731,122643206,data_1,1.0,1.0
223,1045,30,13731,122643206,data_2,1180.0,1180.0
223,1045,30,13731,122756973,data_1,1.0,1.0
223,1045,30,13731,122756973,data_2,1180.0,1180.0
223,1045,30,13731,122756981,data_1,5.0,5.0
223,1045,30,13731,122756981,data_2,5902.0,5902.0
223,1045,30,13731,122887768,data_1,1.0,1.0
223,1045,30,13731,122887768,data_2,955.0,955.0
223,1045,30,13731,123068876,data_1,4.0,4.0
223,1045,30,13731,123068876,data_2,4721.0,4721.0
223,1045,30,13731,123069082,data_1,1.0,1.0
223,1045,30,13731,123069082,data_2,1180.0,1180.0
223,1045,68,12464,111398739,data_1,4.0,4.0
223,1045,68,12464,111398739,data_2,62470.0,62470.0
223,1045,79,11025,119338583,data_1,1.0,1.0
223,1045,79,11025,119338583,data_2,58779.0,58779.0
223,1045,79,11025,119338656,data_1,1.0,1.0
223,1045,79,11025,119338656,data_2,51256.0,51256.0
223,1045,83,11019,111436109,data_1,2.0,2.0
223,1045,83,11019,111436109,data_2,423419.0,423419.0
223,1045,84,11019,111326479,data_1,1.0,1.0
223,1045,84,11019,111326479,data_2,30464.0,30464.0
223,1046,19,11253,109459072,data_1,5.0,5.0
223,1046,19,11253,109459072,data_2,7854.0,7854.0
223,1046,19,11253,109459080,data_1,3.0,3.0
223,1046,19,11253,109459080,data_2,4713.0,4713.0
223,1046,19,11253,109459089,data_1,7.0,7.0
223,1046,19,11253,109459089,data_2,10996.0,10996.0
223,1046,19,11253,114281099,data_1,1.0,1.0
223,1046,19,11253,114281099,data_2,1110.0,1110.0
223,1046,19,11253,114281149,data_1,2.0,2.0
223,1046,19,11253,114281149,data_2,2220.0,2220.0
223,1046,19,11253,114281206,data_1,1.0,1.0
223,1046,19,11253,114281206,data_2,1110.0,1110.0
223,1046,19,11253,114281214,data_1,1.0,1.0
223,1046,19,11253,114281214,data_2,1110.0,1110.0
223,1046,30,13731,101112324,data_1,1.0,1.0
223,1046,30,13731,101112324,data_2,955.0,955.0
223,1046,83,11019,101345916,data_1,1.0,1.0
223,1046,83,11019,101345916,data_2,320198.0,320198.0
223,1047,26,11516,103935093,data_1,1.0,1.0
223,1047,26,11516,103935093,data_2,3269.0,3269.0
223,1064,108,12120,101916153,data_1,40.0,40.0
223,1064,108,12120,101916153,data_2,45137.0,45137.0
223,1419,15,11072,101000883,data_1,2.0,2.0
223,1419,15,11072,101000883,data_2,8625.0,8625.0
223,1419,15,11072,102149906,data_1,7.0,7.0
223,1419,15,11072,102149906,data_2,30187.0,30187.0
223,1419,15,11072,102266511,data_1,10.0,10.0
223,1419,15,11072,102266511,data_2,56642.0,56642.0
223,1419,15,11072,108692512,data_1,11.0,11.0
223,1419,15,11072,108692512,data_2,62307.0,62307.0
223,1419,15,11072,114110940,data_1,20.0,20.0
223,1419,15,11072,114110940,data_2,135195.0,135195.0
223,1419,15,11072,116609959,data_1,6.0,6.0
223,1419,15,11072,116609959,data_2,33986.0,33986.0
223,1419,16,11134,104149970,data_1,5.0,5.0
223,1419,16,11134,104149970,data_2,18300.0,18300.0
223,1419,17,11064,101477313,data_1,6.0,6.0
223,1419,17,11064,101477313,data_2,16798.0,16798.0
223,1419,17,11064,101572543,data_1,4.0,4.0
